CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,CHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
16.976334,7.643333,21.48,15.316456,17.857765,36.025543,34.110001,12.297841,9.75,6.15,71.453888,32.849998,18.92,50.356316,47.919323,16.915358,24.32,57.669998,11.026647,16.082094,86.089996,148.130005,14.172964,21.583323,1.051132,9.829328,29.530001,332.380005,19.525263,28.783522,30.661316,12.300697,52.298203,9.994469,20.173079,32.73,33.823074,42.132847,20.561617,19.138449,23.85265,9.728411,14.03,29.31148,32.174992,7.373334,27.64649,14.885028,97.416664,36.790001,9.168504,9.864006,24.08,29.889999,26,14.51,20.071428,22.219999,9.75,26.637871,66.505844,28.28294,23.08235,51.66,240.770767,27.719831,23.328848,239.631805,15.984103,44.821915,15.121632,35.540001,18.5823,32.254391,7.1,11.97,7.68,22.690001,13.3525,40.98185,16.379999,42.240002,8.597802,45.23,48.950001,34.296291,15.498439,21.153341,19.655399,21.700001,22.380138,8.9725,1948.109985,1124.660034,10594.83008
16.92215,7.58,21.605,15.136881,18.105921,35.733536,34.5,12.363644,9.83,6.12,70.232941,32.779999,19.290001,49.98587,47.958435,16.888422,24.389999,57.919998,10.940936,16.068018,85.730003,148.320007,14.053425,21.270636,1.0798,9.893333,29.965,334.950012,20.103676,28.923489,30.941244,12.28247,53.218864,10.066737,20.085474,32.560001,32.8102,42.444435,20.670334,19.119974,23.947712,9.710005,14.43,29.577188,32.317028,7.402709,27.805378,15.125192,98.589996,36.25,9.118858,9.996077,24.190001,30.035,26.5,14.705,20.065714,21.950001,9.83,26.705803,66.377907,28.262806,23.419029,51.950001,245.320328,27.838503,23.400944,244.159836,16.640079,44.919533,15.160298,35.080002,18.639761,32.684769,6.76,11.97,7.76,22.99,13.39,40.990993,16.26,42.830002,8.560092,45.630001,48.299999,34.147488,15.3846,21.298281,19.645475,21.9,22.646845,8.94,1955.829956,1125.589966,10607.84961
16.83699,7.645,21.92,15.588008,18.188639,36.281021,34.5,12.575675,9.93,6.09,70.475204,33.110001,19.889999,50.567982,47.950623,17.006935,24.780001,57.799999,11.262353,16.293331,89.870003,151.300003,14.143081,21.952124,1.127578,9.993912,30.43,347.459991,20.213106,29.413361,30.979853,12.423729,54.68568,10.1976,20.252716,33.439999,33.225742,42.989697,21.068953,19.42786,24.302048,9.857265,14.94,30.224863,33.375328,7.59575,27.994057,15.350025,102.113335,36.5,9.234705,10.173547,24.23,30.655001,26.200001,14.96,20.412857,22.42,9.93,27.266241,66.61248,28.68565,23.505154,52.66,254.394394,27.917618,23.42498,253.190979,17.129976,45.505215,15.259704,35.41,19.149755,33.05365,6.94,11.98,7.83,23.049999,13.5675,41.575535,16.35,43.549999,8.68265,47.52,49.23,35.122169,16.0839,21.080875,19.995314,22.24,23.081184,9.08,1989.430054,1142.709961,10753.62012
16.751841,7.611667,21.995001,15.723787,18.151873,36.372288,33.84,12.70728,9.99,6.17,69.942261,32.939999,19.58,50.242912,47.942795,17.033869,24.59,58.23,11.210924,16.259869,91.190002,150.729996,14.299973,22.024294,1.108467,10.003056,29.635,341.019989,20.166206,29.224411,30.642017,12.277917,53.999084,10.156582,20.029716,33.07,33.113194,41.717403,21.170418,19.883537,24.094633,10.391086,14.9,29.942541,33.275883,7.608339,27.81531,15.487992,101.713333,36.220001,9.309179,10.21069,24.065001,30.6,26.190001,15.08,21.028572,23.5,9.99,27.045464,66.122025,28.423882,23.505154,52.389999,256.987,28.787882,23.809519,255.771301,17.246227,45.35067,15.477861,34.98,18.927076,33.437904,6.88,11.96,7.7,23.09,13.51,41.858673,16.290001,42.779999,8.993752,47.419998,49.650002,35.189137,16.03511,20.952036,20.007719,22.129999,22.997358,9.0575,1989.109985,1139.780029,10761.03027
16.775061,7.558333,22.190001,15.771963,18.298923,35.706165,33.5,12.502563,9.95,6.26,69.525604,26.67,19.290001,50.394108,48.772221,16.866877,24.52,54.860001,11.112357,16.252756,91.809998,151.830002,14.202853,21.3909,1.070244,10.076205,29.68,338.149994,19.884819,29.329382,30.130428,12.498912,52.493259,10.191738,19.599661,31.66,33.07856,41.933777,20.844278,19.711119,23.662518,10.483118,14.53,29.26996,33.183548,7.532801,28.272108,15.365355,100.400002,36.169998,9.234705,10.045604,24.129999,31.485001,25.780001,14.95,22.418571,22.639999,9.95,27.079428,66.100708,28.806446,22.949238,53.34,258.25827,27.630827,23.865604,257.03656,17.237926,45.773663,15.298368,34.299999,19.034821,33.27652,6.72,11.9,7.64,22.700001,13.4425,41.730804,16.15,42.330002,8.446965,46.939999,49.41,35.682678,16.506731,20.396431,19.729832,21.26,22.448723,9.015,1982.76001,1134.280029,10739.30957
16.666685,7.58,22.42,15.671223,18.354069,35.94342,33.299999,12.780395,9.74,6.4,68.731018,26.41,18.9,49.736393,48.905251,16.845331,24.32,55.240002,10.906654,16.046297,95.029999,152.850006,14.180435,21.783758,1.108467,9.966482,29.879999,337.200012,20.142757,29.126434,30.468264,12.733582,53.390514,10.144864,19.456308,31.219999,33.745155,41.7953,20.583359,20.203749,23.455103,10.694807,14.86,28.713629,32.920753,7.520211,28.113222,15.293818,99.683334,36.119999,9.342276,10.008458,23.764999,31.504999,25.799999,14.88,22.924286,22.389999,9.74,26.68882,65.439705,28.363487,23.058855,52.73,256.997009,27.353926,23.641285,255.781265,17.711216,45.326271,15.019459,34.009998,18.855247,33.545494,6.67,11.75,7.51,22.35,13.4775,41.164528,16.16,42.029999,8.324407,46.330002,49.59,35.827755,16.148951,20.404482,19.474279,21.049999,22.448723,8.0475,1982.150024,1124.829956,10662.41992
17.100191,7.71,23.459999,16.00848,19.162861,37.91441,33.799999,13.131346,9.99,6.84,69.670937,26.879999,19.66,49.993435,50.118095,17.211649,24.809999,56.419998,11.198067,16.323942,97.830002,160.729996,14.509174,22.609566,1.127578,9.875046,30.280001,344.269989,21.049458,29.840248,30.994335,12.858891,55.044579,10.431981,19.735052,31.969999,33.597988,43.612865,21.315374,20.597843,23.956356,11.283851,15.11,30.075407,33.872505,7.792987,28.192665,15.707716,101.860001,36.880001,9.623621,10.21069,23.684999,31.77,26.74,15.295,23.172857,22.790001,9.99,26.858648,66.420555,28.846716,24.170696,53.470001,263.908905,28.609873,24.322243,262.660492,17.918808,45.814346,15.502713,34.52,19.559177,34.237156,7.2,12.16,7.73,22.4,13.77,41.520729,16.459999,42.68,8.475245,48.450001,50.169998,36.249378,16.441679,21.370749,19.839003,21.625,23.325024,8.475,2023.839966,1148.670044,10860.25977
17.115675,7.865,24.285,15.706264,19.190437,37.677174,33.049999,13.02167,9.9,7.02,72.655464,26.879999,19.75,50.174862,49.867702,17.130838,24.65,54.790001,11.206638,16.309702,103.82,159.369995,14.374686,22.208687,1.108467,9.893333,30.15,345.160004,20.85405,29.462347,30.810934,12.628781,54.209747,10.324558,19.69523,31.790001,34.584888,42.747356,21.097946,20.819527,23.619308,11.044551,15.43,29.826298,33.325615,7.683876,27.348576,15.799693,96.753334,35.689999,9.549148,10.223073,24.4,32.035,26.280001,15.375,23.57,22.84,9.9,26.807699,65.844833,28.920555,24.280308,52.990002,265.470459,28.32308,24.314236,264.214661,18.226028,45.301857,15.41987,34.860001,19.343693,34.267902,7.03,14.3,7.7,22.309999,13.545,41.064053,16.57,43.259998,8.758067,48.389999,49.52,36.105537,16.9133,21.080875,19.846447,21.620001,23.469807,8.405,2010.98999,1142.160034,10812.04004
16.92215,7.876667,23.889999,15.828903,19.383442,38.799545,33.490002,13.350686,10.1,6.95,72.577934,26.280001,19.73,50.484821,50.861454,17.114529,24.860001,55.419998,11.202353,16.38802,102.040001,159.699997,14.576408,22.248777,1.127578,10.204214,30.379999,349.929993,21.151066,29.728283,31.452831,12.792819,55.442497,10.508158,19.655407,32.34,34.403095,44.140823,21.735739,21.490725,23.748943,11.016941,15.92,30.150137,33.716267,7.696465,27.060591,15.866121,96.676666,35.529999,9.70637,10.264343,24.575001,32.490002,26.66,15.47,23.122858,23.02,10.1,26.731276,66.188896,28.886995,24.797079,53.900002,263.848846,29.025225,27.086136,262.600708,18.516655,45.554028,15.417106,35.509998,19.516081,33.868271,7.15,14.11,7.59,22.280001,13.4975,40.927055,16.549999,42.5,8.71093,49.189999,49.950001,35.572304,16.831987,21.588167,20.216133,22.915001,23.873671,8.2825,2012.430054,1147.699951,10858.13965
16.929892,7.803333,23.995001,15.710647,19.236389,38.845173,33.34,13.665078,10.07,7.28,72.810509,26.040001,19.85,50.462147,50.60323,16.967741,24.639999,55.360001,11.056648,16.437847,103.720001,158.990005,14.374686,23.034498,1.127578,10.057916,30.459999,348.130005,20.979105,29.476345,31.254955,12.681176,54.779308,10.478859,19.512056,31.940001,34.368473,43.976379,22.098122,21.626194,23.723017,10.934109,15.85,29.784782,33.808586,7.616733,27.676281,15.758815,95.660004,34.939999,9.664992,10.31387,24.695,32.154999,26.549999,15.345,24.375713,23.41,10.07,26.841665,65.565262,28.739336,24.718784,54.07,264.1091,29.490023,26.941936,262.859741,18.541561,44.69175,15.370164,36.400002,19.573545,34.052723,7.29,15.08,7.61,22.360001,13.3875,40.598248,16.23,42.400002,8.541238,49.529999,50,35.635555,17.059666,21.781424,20.471689,22.594999,24.048931,8.2325,2009.079956,1144.72998,10835.28027
16.953102,7.77,23.875,15.59677,18.997429,38.18816,32.5,13.53347,10.14,7.11,69.942261,26.15,19.58,50.227791,50.462383,16.777456,24.77,56.119999,10.94951,16.352421,102.620003,157.059998,14.344803,22.761902,1.146689,9.893333,30.860001,348.339996,21.213596,29.413361,31.114986,12.453346,53.242271,10.389012,19.504093,31.969999,34.143379,43.093571,21.547298,21.693932,23.809437,10.750031,15.99,29.751558,34.199226,7.587357,27.81531,15.743484,94.580002,34.57,9.664992,10.070366,24.379999,32.18,27.4,15.28,23.165714,23.66,10.14,26.952057,66.274902,28.578262,24.570015,53.200001,263.158173,28.876884,26.837782,261.9133,18.691023,44.830059,15.276277,36.93,19.745934,34.682899,7.21,15.53,7.63,22.35,13.455,40.013721,16.450001,42.25,8.72036,48.709999,49.200001,35.186657,17.010878,21.451277,20.838892,22.360001,23.965113,8.2425,1998.040039,1141.199951,10788.04981
16.960852,7.826667,23.725,15.662467,18.979048,38.498421,33.099998,13.496916,10.25,7.05,69.13797,26.27,19.65,50.651134,50.900578,16.967741,24.9,56.529999,11.116643,16.537516,98.800003,153.710007,14.434459,22.64966,1.184912,9.939052,31.145,337.820007,21.299582,29.266403,31.756886,12.535368,53.008202,10.426123,19.416481,31.879999,34.758034,42.098225,21.685003,21.558464,23.748943,10.446308,15.79,30.125223,34.291584,7.478246,28.123152,15.646398,96.536667,34.419998,9.689819,10.09513,24.24,32.095001,26.700001,15.215,22.094286,24.700001,10.25,26.92658,66.704994,28.880283,24.577845,53.360001,263.073059,29.025225,26.981989,261.828613,18.790665,45.155441,15.232089,36.91,19.580727,34.014286,7.29,15.97,7.6,22.4,13.375,41.018391,16.440001,41.75,8.758067,49.349998,49.09,35.03413,17.775229,21.217766,21.09693,22.295,23.934637,8.2,1996.599976,1146.23999,10829.67969
16.844732,7.611667,23.16,15.487269,18.657368,37.905289,32.98,13.343374,10.41,6.94,64.719376,25.6,19.32,50.552853,50.517159,16.82095,24.559999,56.66,11.009504,16.501919,96.220001,155.389999,14.098249,22.425163,1.21358,10.048774,30.934999,331.640015,21.268311,29.217417,31.201866,12.405504,52.594688,10.281586,19.04217,31.379999,34.835953,42.695435,21.605282,21.084316,23.472389,10.345065,15.94,30.47397,33.787281,7.450821,27.884821,15.692387,94.416664,33.950001,9.507774,9.938294,24.115,31.780001,28.27,15.215,22.341429,24.1,10.41,26.986023,66.29641,28.665516,24.295975,53.389999,261.436432,28.095627,26.525345,260.199707,18.524956,44.781246,15.03603,36.720001,19.552,33.729935,6.99,16.290001,7.5,22.190001,13.41,40.324245,16.959999,41.290001,8.597802,48.98,49.77,34.552975,17.580076,20.734627,21.020014,22.030001,23.812706,8.19,1975.329956,1137.030029,10751.26953
17.022781,7.83,23.775,15.776346,19.245575,39.392662,32.900002,13.650458,10.55,6.98,65.988747,25.77,19.5,51.225681,50.595425,17.005796,25.030001,57.529999,11.249496,16.772442,102.699997,160.869995,14.307447,23.074585,1.223136,10.37794,31.42,344.940002,22.143742,29.504337,31.824457,12.362213,54.615459,10.54527,19.392593,32.709999,33.831741,44.071579,21.967663,21.650829,23.887217,10.418694,16.790001,31.395664,35.264626,7.623804,27.507462,15.998978,97.629997,34.720001,9.813942,10.148783,24.530001,33.154999,28.450001,15.525,22.308571,24.469999,10.55,27.656851,66.984535,28.799742,25.063297,54.060001,269.384399,28.372528,27.222326,268.110046,18.641201,45.651653,15.480623,37.830002,19.817762,34.014286,6.93,16.370001,7.76,22.4,13.6075,41.520729,17.82,42.560001,8.701504,49.75,51.16,35.83025,17.840281,21.217766,21.372334,22.245001,23.942249,8.3725,2024.630005,1160.75,10944.71973
17.262753,7.93,23.035,15.658091,18.537884,38.242912,32.419998,13.577337,10.46,6.86,62.325932,25.73,19.690001,51.490273,51.182266,17.01667,24.73,56.630001,11.185211,16.701252,98.400002,155.399994,14.426984,22.36904,1.21358,10.149351,31.115,332.690002,22.128109,29.469345,31.221167,12.375882,46.930283,10.539408,19.456308,31.440001,32.862141,41.284657,21.496569,21.367573,23.818081,9.921689,16.52,31.437183,34.916607,7.493011,27.725935,16.060297,97.626663,34.259998,9.70637,10.091002,24.625,33.5,29.18,15.615,21.467142,24.969999,10.46,27.113396,67.092064,28.759464,24.742271,53.650002,267.442444,27.986843,27.286417,266.177307,18.500038,45.415737,15.687732,37.02,19.753117,34.313999,6.95,16.049999,7.58,21.83,13.54,41.027519,17.41,41.389999,8.701504,49.209999,50.779999,35.861256,17.986647,20.702417,21.322712,21.745001,23.553627,8.3975,2006.52002,1159.969971,10967.65039
17.332424,7.82,23.26,15.881462,18.45517,37.814034,32.169998,13.767438,10.41,6.87,62.4519,28.690001,19.83,49.970753,51.064899,16.956867,24.93,57.240002,11.172358,16.679897,98.489998,156.270004,14.49423,22.729832,1.232691,10.076205,30.975,330.859985,21.995232,29.518333,31.032946,12.626503,47.17215,10.48667,19.535944,31.940001,33.000645,41.786648,21.36611,21.552303,23.697088,9.848062,16.51,29.618708,34.96632,7.547857,27.447878,16.039858,95.720001,35.119999,9.70637,10.214818,24.844999,33.535,27.98,15.595,21.632856,25.719999,10.41,27.155851,66.855515,28.806446,24.984997,53.799999,265.270264,28.214298,27.134207,264.015411,18.998247,45.521496,15.65459,37.75,19.810581,34.237156,7.11,16.32,7.64,21.860001,13.5275,41.931744,17.58,41.209999,8.71093,49.119999,49.389999,35.864967,17.775229,20.879564,21.05475,22.610001,23.507906,8.4125,2011.630005,1158.060059,10948.58008
17.402094,7.865,23.01,15.912122,18.841181,36.445274,32,13.855178,10.53,7.05,63.372471,26.99,19.629999,49.706154,50.305889,16.815514,24.950001,57.59,11.172358,16.70837,98.620003,155.550003,14.583879,23.170795,1.232691,10.158496,30.93,340.899994,22.456398,29.462347,30.984682,12.699409,46.547974,10.648787,19.567801,31.43,33.520084,42.202087,21.380602,21.213625,23.809437,9.995318,16.76,30.033878,35.690781,7.590052,27.805378,15.983648,96.606667,35.310001,9.780842,10.157038,24.545,33.700001,28.18,15.52,21.377142,26.440001,10.53,27.164343,67.156586,28.994379,25.321684,53.490002,268.443451,28.63954,27.222326,267.173553,18.433617,45.871284,15.875505,37.75,19.73875,34.39854,7.59,16.77,7.63,21.870001,13.635,41.858673,17.65,41.610001,8.550665,49.310001,49.130001,36.466404,17.824017,21.000351,21.397142,23.74,23.599348,8.525,2027.030029,1165.150024,11006.48047
17.394348,7.893333,23.35,15.859564,18.850376,36.810287,32.849998,13.950226,10.55,7.24,62.761971,27.25,19.57,49.532276,50.329365,16.87532,24.969999,57.060001,11.138073,16.665657,99.739998,153.029999,14.613769,23.395294,1.28047,10.176783,30.924999,332.350006,22.487665,29.420355,30.704754,12.77915,43.4505,10.69371,19.583729,31.860001,32.844833,41.578918,21.656012,21.256729,23.844004,9.949302,16.889999,29.618708,35.690781,7.60271,28.003986,16.305571,96.833336,34.93,9.780842,10.024967,24.99,33.674999,27.940001,15.805,21.955715,26.040001,10.55,26.960548,67.457611,28.994379,25.439123,52.849998,269.689697,28.708767,27.038069,268.41391,18.549862,45.635376,16.063276,38.279999,19.681286,33.952808,7.67,16.799999,7.67,21.82,13.5675,41.886078,17.66,42.740002,8.484673,49.060001,48.880001,36.626366,17.54755,21.42713,21.255722,23.16,23.683168,8.5925,2026.97998,1165.319946,11010.33984
17.510471,7.976666,23.57,15.815765,19.493736,37.403412,32.900002,13.869796,10.65,7.3,62.761971,27.66,19.879999,49.955624,49.562527,16.935118,25.110001,56.93,11.630905,16.537516,99.620003,156.479996,14.770665,23.587715,1.290026,10.286506,30.76,336.179993,22.41732,29.392372,31.288736,12.797372,44.815884,10.164394,19.774874,32.68,32.758259,42.210751,22.156105,21.361416,23.619308,10.142581,17.17,29.693443,35.413784,7.60271,28.430998,16.371998,95.543335,34.299999,9.896689,10.091002,25.23,34.200001,27.959999,15.91,22.198572,26.98,10.65,27.257748,67.178093,28.880283,25.493933,53.360001,270.965973,30.558073,27.270391,269.684143,18.284157,45.505215,15.811998,39.209999,19.595098,34.4216,7.75,17.190001,7.74,21.92,13.5225,42.854214,16.610001,44.389999,9.003184,48.860001,49.759998,37.020699,17.498762,21.604273,21.220984,22.969999,23.736511,8.5775,2041.550049,1169.77002,11020.40039
17.943975,8.086667,24.26,16.065418,19.530495,37.640659,32.5,13.738195,10.9,7.22,62.897652,27.709999,20.5,50.197544,49.578175,17.119965,25.379999,57.189999,11.68233,16.601587,99.949997,155.169998,14.374686,23.788153,1.337805,10.332223,31.07,341.040009,21.979597,29.714277,31.563829,12.708519,45.806767,10.303074,20.181038,33.459999,32.974686,42.94643,23.301237,21.527674,23.878574,10.437104,16.82,29.892727,35.925182,7.653335,28.202597,16.515074,91.900002,34.299999,9.904965,10.264343,25.295,33.599998,28.139999,16.01,22.087143,26.690001,10.9,27.325682,67.178093,28.987673,24.601332,52.84,271.921936,30.538294,27.879253,270.63559,18.267555,45.139168,16.474741,39.740002,19.846493,34.828911,7.65,17.17,7.97,21.969999,13.5825,43.447895,16.76,45.5,9.238865,50.279999,49.490002,37.219105,17.937857,21.394909,21.496389,22.795,23.218346,8.5675,2057.25,1178.099976,11096.08008
17.858826,8.455,24.135,16.1136,19.594831,37.649784,33,13.453045,10.83,7.14,62.558491,27.49,20.68,50.378975,49.437328,17.288504,25.219999,56.98,11.755187,16.601587,98.199997,155.529999,14.434459,23.643835,1.337805,10.496808,31.065001,349.059998,22.128109,29.721287,31.36595,12.749532,45.970615,10.295261,20.09343,33.349998,32.844833,43.612865,23.496922,21.527674,23.593384,10.271435,16.959999,29.834604,35.626862,7.754592,28.421068,16.607052,91.389999,34.919998,9.855317,10.433559,24.82,33.740002,28.25,16.120001,21.825714,25.83,10.83,27.198309,67.307098,28.873569,24.601332,53.259998,270.735748,30.083384,27.630907,269.455017,18.616295,44.62669,16.549295,39.290001,19.824949,34.613735,7.59,16.99,8.17,21.85,13.63,43.210434,16.52,45.09,9.22001,50.740002,48.540001,37.488209,16.929564,21.322443,21.65518,23.365,23.210724,8.545,2054.51001,1173.810059,11094.57031
18.083315,8.36,24.870001,16.525303,20.054377,37.741035,33.290001,13.920979,10.57,7.12,63.236786,28.08,20.48,50.409233,49.844215,17.206949,25.34,57.66,11.802327,16.772442,98.660004,164.639999,14.434459,25.568052,1.318693,10.396229,31.135,354.600006,22.448582,30.050192,32.118855,12.938633,46.181274,10.176116,20.340324,33.32,33.719181,43.560936,23.779579,21.96488,23.645237,10.391086,16.959999,29.560585,35.847054,7.995078,28.67926,17.107819,93.269997,36.029999,9.94634,10.598647,25.040001,33.884998,28.040001,16.59,22.245714,26.15,10.57,27.308699,67.242592,28.960825,24.797079,53.689999,301.026031,30.666857,27.703007,299.60202,18.840488,46.131588,16.441601,39.27,19.832127,34.4216,7.61,17.040001,7.97,21.969999,13.835,42.589355,15.96,45.59,9.144594,51.759998,48.740002,39.029591,17.31987,21.322443,21.459171,23.014999,23.622206,8.555,2097.72998,1176.189941,11062.78027
18.036871,8.333333,25.389999,16.442091,19.879745,37.823162,32.900002,13.972158,10.55,6.96,60.988712,28.059999,21,50.273144,49.460796,17.212395,25.32,58.529999,11.7209,16.914825,103.400002,163.559998,14.337333,25.231316,1.318693,10.286506,31.865,353.76001,22.167196,30.064201,32.08989,13.009262,45.666321,10.135098,20.56332,33.16,33.76247,43.534969,23.975271,21.952564,23.70573,10.455507,17.110001,29.469242,35.818638,8.020391,29.324743,17.03117,95.196663,36.889999,9.888415,10.615155,25.110001,34.154999,28.25,16.49,21.857143,26.32,10.55,27.240768,67.844688,29.538027,24.703119,53.119999,309.164154,31.309664,27.566813,307.70166,18.881996,47.148422,16.601759,38.970001,19.846493,34.191051,7.54,17.35,7.82,22.120001,13.83,42.004807,15.77,46.09,9.540545,51.799999,49.5,39.433857,17.628864,21.209711,21.265646,22.795,23.530766,8.53,2104.149902,1184.709961,11143.69043
17.781412,8.288333,24.575001,16.087315,19.548876,37.202656,33.09,13.891733,10.1,6.95,58.769711,27.58,20.280001,49.44912,48.678326,17.098221,24.780001,58.27,11.605195,16.86499,100.82,158.669998,14.35227,24.213079,1.28047,10.213357,31.195,345.51001,21.909252,29.812254,31.385252,12.879394,44.285339,10.092126,19.989901,32.77,33.563362,44.140823,23.228756,21.650829,23.662518,10.391086,16.969999,29.087278,35.158096,8.062585,29.285019,17.143587,93.013336,37.060001,9.747741,10.536739,25.08,33.755001,27.4,16.565001,21.332857,25.690001,10.1,26.901106,67.522118,29.35681,24.483889,53.009998,304.219208,30.459179,26.941936,302.780121,18.591385,46.635933,16.339436,38.560001,19.674105,33.983543,7.3,17.290001,7.69,22.15,13.7175,41.876934,15.58,44.869999,9.512263,51.060001,49.830002,38.378567,17.14098,21.209711,21.129185,21.655001,23.286924,8.3725,2069.72998,1165.900024,10978.62012
18.114279,8.39,25.014999,16.814375,19.769463,37.640659,32.98,14.052586,10.26,6.82,60.068172,28.209999,21.08,49.116478,48.991318,17.288504,24.969999,58.66,11.763759,17.014486,100.010002,158.669998,14.673537,24.453611,1.290026,10.131065,31.25,347.570007,21.956152,30.295124,31.916147,13.032043,44.254124,10.234711,20.157148,34.009998,34.203979,44.720707,23.67811,21.915615,24.016851,10.391086,17.030001,29.917627,36.081436,8.176497,29.463772,17.439959,86.48333,36.540001,9.880139,10.590394,25.575001,34.035,27.01,16.85,21.878571,27.629999,10.26,27.317188,68.382286,29.719244,24.695295,53.73,304.294281,30.380064,27.262386,302.854828,18.350584,46.961323,16.717743,40.189999,19.939877,34.106514,7.69,16.889999,7.73,23.030001,13.875,42.032207,15.4,45.049999,10.219318,51.549999,50.799999,38.507534,17.38492,20.943985,21.553455,21.775,23.424089,8.4575,2085.75,1178.170044,11107.96973
18.005905,8.381667,25.504999,17.125349,19.034189,38.069538,32.93,13.950226,10.21,6.89,59.477081,27.700001,20.709999,49.27523,49.765976,17.299374,25.049999,58.310001,11.695189,16.914825,102.480003,164.970001,14.763193,24.493694,1.242247,10.286506,31.23,343.700012,22.057762,30.491085,32.374645,13.095834,45.580502,10.332372,20.244749,34.220001,34.255928,44.106213,23.141783,22.106508,24.051416,10.207007,16.620001,30.083704,36.067234,8.231349,29.116201,17.664793,85.613335,35.849998,9.847038,11.225981,25.700001,34.205002,27.15,17.055,24.67,27.799999,10.21,27.334171,68.167252,29.209152,24.585674,53.639999,306.3013,30.548183,27.318464,304.852325,18.226028,46.871849,16.731554,40.580002,20.054802,33.799107,7.5,16.93,7.81,23.26,13.8925,42.123539,15.57,45.200001,10.134469,50.650002,50.279999,38.382286,17.010878,20.267593,21.34008,21.545,23.378366,8.3975,2090.100098,1180.26001,11146.57031
18.176205,8.613334,25.465,17.129734,19.741886,40.040535,33.119999,14.154944,10.16,6.89,61.066238,28.209999,18.15,49.146729,50.102448,17.342869,25.48,58.75,12.209452,17.007368,107.279999,169.130005,14.822963,24.397486,1.251803,10.231644,31.57,363.5,22.401682,30.652042,32.799358,13.127729,47.437424,10.332372,20.212891,34.84,34.403095,44.98037,23.453434,22.161924,24.267475,10.860476,16.940001,30.963882,36.060127,8.21025,29.602797,17.78232,88.613335,36.43,10.037359,11.585048,25.865,33.509998,27.370001,17.184999,24.014286,27.709999,10.16,27.903105,68.102745,28.188971,25.063297,54.02,306.571564,30.726191,27.29443,305.121338,18.666111,46.814899,16.894474,41.630001,20.112263,33.952808,7.69,16.98,7.97,23.77,13.9125,43.119083,15.61,45.330002,10.191037,50.040001,50.900002,38.128075,17.25482,20.291746,21.861113,22.379999,23.888906,8.465,2104.209961,1183.079956,11132.55957
18.276846,8.598333,26,17.318066,20.19223,41.071667,32.5,14.213434,9.88,7.26,62.984856,28.200001,17.48,49.176968,50.165035,17.652758,25.51,59.900002,12.166599,17.014486,109.75,169,14.845376,24.405504,1.290026,10.359653,30.785,371.929993,22.651802,30.785004,32.461514,13.309999,47.889954,10.277682,20.061577,35.43,36.679893,44.919785,23.92453,22.666874,24.206982,10.961718,16.709999,31.196379,36.259003,8.34104,29.563074,18.073582,88.599998,37.32,10.053911,11.527267,25.82,33.93,27.68,17.459999,23.834286,27.709999,9.88,28.319187,68.382286,27.739294,25.266872,54.599998,308.558563,31.744793,27.590836,307.098907,18.981644,47.140289,16.911053,42,20.141001,34.068077,7.81,16.940001,8.09,24.299999,13.7875,43.100815,15.62,45.439999,10.916947,50.41,51.220001,38.297962,17.124718,20.493057,21.791641,22.440001,24.018448,8.4625,2113.550049,1185.619995,11164.04981
18.114279,8.57,25.645,17.348721,19.907322,40.670151,32.66,14.162253,10.22,7.2,62.180576,28.139999,16.65,48.980415,49.828571,17.576647,25.5,59.990002,12.226595,17.107038,112.620003,169.949997,14.972388,24.814407,1.328249,10.323081,30.5,374.440002,22.573645,30.924967,32.287781,13.328228,49.278744,10.254246,20.627024,35.630001,36.904987,45.274635,23.786827,22.161924,23.679802,10.924903,16.77,31.36245,36.074333,8.286189,29.791475,18.191109,87.976669,37.580002,10.004262,11.865697,25.735001,33.805,26.9,17.555,25.374287,28.440001,10.22,28.242764,68.167252,27.584927,25.047634,54.349998,309.609619,31.97225,27.350502,308.144989,19.446634,46.578983,16.916571,42.279999,20.162542,33.768368,7.72,16.75,8.2,24.299999,13.8625,43.502697,15.81,45.369999,11.058357,50.25,51.650002,38.199986,17.189768,20.380323,21.516237,22.825001,23.949875,8.4425,2119.050049,1185.640015,11169.45996
