CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,MCHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
63.38149013,54.17225161,49.7679525,42.92539016,48.0450782,59.45160648,57.51942064,60.43714532,57.55291786,62.55475521,62.06806999,50.6397595,70.69279134,56.77074527,60.66918372,45.87325756,57.91738916,68.21175828,47.51295997,51.96103546,46.97925241,59.8825588,57.98318091,46.01065759,56.64897449,53.91785432,74.36096227,56.2602853,64.96567597,44.61556612,47.68943961,63.06942168,51.46909866,43.49867101,62.68475515,51.55048099,60.5570875,55.95147102,59.82614343,57.63770664,66.86417058,69.91499505,59.22095167,55.88525807,56.54377592,60.14149559,45.28779754,48.66045417,59.43875839,60.99936123,61.81363834,72.57596807,62.34990914,54.61486614,64.24354201,47.89540618,49.30039128,48.14630672,57.55291786,50.17314042,50.30945961,54.87567918,60.92897736,60.0513483,65.85729285,66.64934112,46.9576343,63.89831127,56.99292775,66.56653453,55.89245908,39.49069522,56.54032847,63.96989661,54.46101805,63.71484929,48.3322273,60.68177363,45.09168441,51.10253584,58.81033126,52.20220879,49.96672855,47.68150731,60.53956223,60.89772472,66.01165161,63.45419032,68.94373601,62.2269115,59.10669402,57.2886854,61.93180155,57.83253567,56.10582658
63.84929429,55.09871674,51.03952307,42.53192413,49.19144135,60.8964752,57.41768503,61.33233017,56.66066804,63.79877253,62.88243,51.4284204,70.07102459,57.68753688,61.22068715,43.79463545,59.12029594,65.20076013,45.77201828,52.77889421,47.21632207,61.13890799,59.52360836,45.36891778,56.64897449,55.2636694,74.3683878,54.94615752,66.2226175,45.1726855,49.50856993,63.49060993,50.15251067,45.00181688,63.72018163,52.16935586,60.42480221,56.99947886,61.4775129,59.4333465,67.20486989,71.47458733,58.31747913,57.59785448,55.53152505,61.32581407,49.31933218,48.48793902,60.91933313,60.78285004,62.59821561,72.86891307,60.40249573,52.79620779,61.63934838,47.81457579,49.62110828,49.92399042,56.66066804,48.73451188,50.75409511,53.56492113,61.88832925,61.16415548,65.25214362,67.64588284,47.54587686,63.32193696,59.08837153,65.3613533,55.07604097,40.14536799,57.00544003,63.87101312,56.82347935,61.47756228,49.12003477,58.85908224,47.5432639,51.2280578,57.78293117,56.79166055,50.20578964,47.24246295,60.85719859,61.70810445,66.3432752,65.0722995,68.94373601,62.24498638,60.05724858,58.02013368,62.34700677,57.89415351,56.04081741
65.22800093,59.1891945,51.35796888,43.6015328,51.20209926,62.49717143,55.55407114,60.88690679,59.04888043,64.79517392,74.82915532,54.89017256,70.20070012,58.2658413,62.66876698,46.98383588,60.85651554,65.52582103,47.60523557,49.0900882,50.65435031,62.18024817,61.30252987,47.14825017,57.02129624,54.2797472,75.16440186,59.68418893,67.12517216,48.25662381,52.12003124,64.38056962,51.71583152,47.01742281,65.08053139,54.34137769,61.93922848,59.8762555,60.70623813,61.4113237,67.67758378,72.83338964,58.99279251,58.52326349,56.75289711,62.04642591,51.57744084,44.78090743,60.81743608,62.62680002,64.54847784,73.73948867,62.06591327,53.99024475,58.44146333,44.45177994,52.87709587,54.01722475,59.04888043,49.94572429,44.40557884,52.53720535,62.59583411,62.11602871,67.0667382,68.56275357,49.13341568,65.49764294,61.21300797,66.18631791,57.55590804,40.12987695,59.48929971,65.73398412,58.90183475,61.27315732,51.55153888,58.19085292,46.79726964,54.00241861,60.64561184,60.05536738,52.2362285,47.4998547,61.31661055,63.63901448,67.57069675,65.97047941,69.83337008,62.95991815,61.82746505,60.37055041,64.35775969,60.32222215,59.21480592
64.90785637,54.53374788,53.73509088,42.74003008,50.29845688,61.45230441,56.8897082,60.07463182,57.45228334,65.28933352,75.12481828,53.77196546,70.11499426,56.53394385,62.04351285,47.58321637,60.68986686,64.49745817,45.80322179,48.54165933,50.00425206,62.29660408,61.56467989,47.04917431,56.02580358,54.43514099,74.20633954,58.60031343,67.09074726,47.7494681,48.27328406,62.88296691,51.635296,46.9417261,65.31657807,54.42067382,61.0022418,61.19887271,60.148663,59.21607874,66.65358938,73.55875334,55.38301673,58.07747987,57.07282123,60.27604216,50.11163462,45.83824808,60.61976589,62.66059063,64.6351819,72.00128258,59.04105734,53.137748,57.85626985,44.94476789,51.05163011,54.14082344,57.45228334,49.34274077,45.53787219,52.3731076,61.74878669,59.69597215,66.43642227,67.35668793,49.36651312,65.32386481,59.40816679,64.08128758,56.71824187,38.91835838,58.1381223,64.32119453,58.30926846,58.52221545,51.61988184,58.24853757,44.5711833,54.88735565,59.17599619,59.9864413,52.00663974,48.52423209,61.25677498,64.65816493,66.62120364,64.95405099,70.53795269,64.25269026,61.97813333,57.76355615,63.87611205,59.94194123,58.88769069
64.1480373,54.6994066,57.02021682,42.21205175,51.8267548,62.15622523,66.58224863,61.0889916,58.66767449,64.2235366,71.03089389,54.43540699,71.73343846,56.89085449,62.63481742,47.98873256,61.98227913,64.68855903,45.27786696,49.01304573,49.36297828,62.65521177,60.71379973,46.94712735,54.54804953,56.39768691,75.94701325,58.76917625,67.28128743,49.02652356,46.64520461,59.87418176,51.91418818,45.53795093,65.65279003,56.32369273,59.95714171,62.09966929,60.8292345,60.15803326,67.0629809,73.76008265,53.49634884,56.27737397,56.58566768,59.34547441,50.59579288,46.65114086,61.63079226,62.97227772,64.30976903,71.7098543,59.13302978,52.24296794,57.31106072,45.25888394,50.00978595,52.89076447,58.66767449,50.28410894,46.61234362,50.94611489,62.54572898,58.90737544,66.86282513,67.69100752,49.9830772,65.83356106,61.2893249,63.66869679,55.49291423,38.62452946,59.39875356,65.07912659,58.56798174,57.9099511,51.17186884,54.48629276,45.02209234,55.0729158,57.7040759,60.50232225,52.58156875,48.83108856,60.49763947,65.15760135,66.7066047,66.94262609,69.01541477,61.83407746,69.17037283,57.82634359,64.34584824,60.0537769,58.94966042
63.16451253,56.52252935,57.9207263,41.65380584,50.92510734,54.59350103,65.22855131,61.17900453,58.45701635,62.76612082,70.38653205,57.35132157,71.97586373,58.25835542,63.7552251,47.79745917,62.89373031,62.19248587,46.93071823,49.25350012,49.42933968,62.70763024,58.01789735,43.97284078,55.36006109,55.81481652,73.57469893,58.67925586,65.98810216,49.19618583,46.29188493,60.58853351,52.66711622,45.49996047,64.81711756,56.22355093,60.17354456,61.71303728,60.16491241,40.47170474,67.90833248,72.31702569,50.11158686,56.29772329,56.62839329,60.53199827,49.95747408,46.07880396,60.19853385,58.57458217,61.27761139,71.73943158,62.87603919,50.35073771,56.16731898,45.23218721,49.9532925,51.63921132,58.45701635,49.69464294,47.59827372,49.23813714,62.43950203,59.92689369,67.05717271,68.37270433,53.60219738,65.92061481,61.73172229,62.3117878,54.06489661,38.13850606,59.60283327,64.11688385,56.86445057,56.4480761,51.53448128,51.2146109,45.02209234,56.30679167,57.39849465,61.72440306,51.49150435,49.28116651,60.72335564,63.45003201,64.21372068,65.20746132,69.06475963,62.19270041,68.235701,59.41807605,63.38858926,58.80512773,58.04993713
63.80242497,57.33089621,58.78979489,42.87163055,52.37780013,54.23419939,66.87349228,60.360365,58.76336794,63.46779932,70.52725144,58.98064957,73.3922681,57.07899586,62.84704722,46.53122283,63.34823893,63.66129081,46.41278624,49.37697846,50.9726529,63.27921809,58.74670653,45.19841434,56.17009551,56.46642752,74.38715212,58.73651915,66.19346323,50.08013496,45.7794565,62.95049041,55.04866781,49.71510866,65.52332871,58.88890461,60.6346088,63.62625195,61.47079323,38.11403287,68.10493602,73.96695973,47.72939926,56.79592684,57.0222115,62.17373311,50.23581511,46.94848773,60.82816674,59.96972938,63.21351101,71.98191988,60.88232326,51.13651155,57.53595038,45.66322104,51.79359898,51.89520244,58.76336794,49.86237511,49.13014507,47.16460971,63.19404412,59.61216551,66.94056811,69.96181518,54.47005614,65.9569321,61.89071776,63.4494237,54.43807939,39.609283,60.9235482,64.17558383,57.9048847,57.66901919,52.41187273,51.66899433,43.50709347,56.79446711,55.57189286,62.8969432,53.39304982,49.21286007,61.90134085,63.30168951,62.19191112,65.69442725,69.26725166,65.36447583,68.88804546,58.30222725,64.27468813,60.21538327,60.03873912
62.90088451,56.61833678,59.97742608,43.03683187,52.55214782,54.64125659,67.09947096,60.87019623,58.31847871,64.61743748,69.27086019,57.61446621,74.47274675,57.36781386,64.33421409,46.66409436,62.49544386,63.41189035,46.41278624,49.94398772,51.16444661,63.56377083,57.98310736,45.91240025,55.13511676,55.77758007,73.99126548,58.83425567,65.5974128,49.41309165,48.35219068,65.69196085,55.01223203,49.71510866,63.81946467,59.10810825,63.41309884,64.88576607,60.7497226,40.046008,67.57783216,77.8074051,47.56525513,56.35287876,56.46238318,61.20044922,49.87705679,46.79736485,58.89225917,60.26311757,64.81146623,69.58846162,58.1119783,50.94467687,57.58030124,45.60609373,52.43973286,51.57512508,58.31847871,46.98578018,47.1669527,47.89862844,63.41132719,58.40457805,66.46639417,70.41876643,55.33437704,65.26697528,62.1483607,64.00207931,54.32395164,39.03000854,61.35916582,64.06716455,60.07077077,58.25793883,51.68589926,52.02393612,43.45037382,54.49468694,54.52482593,62.84588369,53.28221368,49.11113783,60.94660513,63.61590649,62.58712647,65.72202885,66.96221979,64.18198118,67.99376879,58.03164419,64.44317569,59.85728487,59.12719055
64.95013455,56.87986164,61.33753097,43.02253037,55.32962386,56.78043891,67.8648472,61.12876474,61.34587108,66.22983881,69.92861693,57.37441763,74.83547682,57.71574702,63.63000186,45.8391202,63.65244112,63.15593839,45.62249423,45.92368637,54.67104786,62.03057165,59.65979816,48.44362564,56.38224617,56.86627027,74.86758474,57.65864112,66.55161615,49.97473214,47.49469612,65.91686571,55.47008357,51.13290415,64.29963416,61.16108506,65.91519505,66.13453773,61.37466961,42.82758878,67.69100504,77.59468363,47.04224325,58.3284752,58.92170337,61.23736677,50.39016438,49.35514732,59.48984363,61.13785871,66.04074508,70.11894435,58.06183725,53.02909342,57.89871064,49.28172295,51.14302953,53.17439498,61.34587108,44.30444173,47.26912692,46.31152084,65.57632225,58.66382067,66.00796323,70.51158745,55.94626946,64.93075524,64.17247417,66.30246909,54.03098537,40.29460789,61.59759943,65.51390958,62.46800286,58.73633158,51.99164436,52.58520906,42.70171623,56.60403604,58.47535874,64.02432644,55.54866007,50.10414614,64.45410882,65.21791764,61.5881239,66.28273715,67.2578758,65.75063561,69.11058091,58.75765482,65.34199755,60.70476723,60.13412092
64.14824509,54.42268386,59.4941449,42.4389718,55.4665165,55.25964029,65.07257747,59.33960729,56.58418149,63.90202633,67.80076008,56.64201568,70.98937678,55.13785376,62.89505219,44.82428414,62.40766608,63.16432757,46.13998401,43.37408741,54.90693394,60.38319026,61.07748162,48.35183706,54.30028418,48.91546275,72.68958213,58.58082405,64.62183997,47.99526064,45.96622952,60.38824796,53.93682024,49.85000825,62.75824861,60.26296414,66.63881742,66.66021949,56.58173507,42.38913062,74.90194145,76.22923995,44.32943103,58.03943173,59.02860176,59.99696619,50.28871945,49.68513527,56.63051098,57.70728742,64.04546316,68.42128213,56.18106001,51.0578432,54.93818027,48.97604087,50.94957591,53.13450582,56.58418149,35.74614735,47.19043903,44.34999393,64.0908714,57.55955394,64.00927426,69.09991072,53.81600238,62.66166007,60.73600737,62.40280355,53.79086526,39.94478411,57.36022456,64.17740311,62.21042158,55.59954199,48.94759415,51.3153161,40.08209982,54.78845798,55.0258828,62.0661718,57.52335005,49.87946969,61.14537534,64.99014594,58.7326151,64.64192953,64.89251062,64.49391772,67.78237498,58.28357101,62.88594194,58.20406282,58.04764883
59.78540431,54.52374668,59.21094687,45.22513531,56.28419094,55.7472913,65.20003057,60.06510795,55.94246536,62.56391409,66.22566719,54.67297982,66.3923842,56.45135417,61.85539273,46.29098542,62.52138818,63.2796578,47.97527639,47.69251312,54.42974444,60.52697828,59.70279674,46.74814124,55.98174407,50.78523591,72.4005394,60.32533227,64.62183997,47.42945413,45.18811701,61.45351795,54.48314483,50.40776465,63.10137867,60.51741394,66.69411208,65.95415185,52.87390777,43.46681998,77.39443014,71.27809961,43.01305164,58.52851408,59.46502359,61.75244484,50.72482616,49.49054925,55.38631777,57.55909095,64.35739691,66.74943399,56.13089194,50.46972624,54.32793104,49.0740728,52.18065274,53.4775453,55.94246536,34.85173808,47.99630205,46.4047617,61.57498031,57.38552283,64.98198101,68.95311994,54.02937437,63.35404865,61.16761188,64.33092539,54.87975341,39.41380657,58.02403253,64.6130284,62.3309324,55.15791062,49.35122958,52.66192606,43.20739988,55.26002778,58.10123987,63.25960154,57.07624536,47.1879059,60.71086896,64.61670507,59.24891221,65.94985795,62.64942682,60.5153611,67.98337165,59.79373796,63.27999608,58.79956742,58.43680324
57.36377477,55.34314524,58.88473081,45.05400637,58.43832471,56.75050122,63.06548392,60.68706837,56.03916479,65.2721215,66.32682398,56.3642381,68.50237929,55.76850077,61.365691,47.3190919,70.54218822,63.05500154,46.93639024,51.20708079,56.27129768,60.46157801,59.33926042,48.56339953,53.43925004,51.23871619,72.42671143,61.75184078,65.27679664,48.7871906,45.03039383,62.84767919,55.91488126,51.60696171,63.21826588,61.80068462,62.02383777,78.05089838,53.60359144,43.68480518,72.46840878,72.48915688,42.7088231,58.37550555,60.46693023,59.63384517,50.53598789,49.177452,56.24770883,56.48146658,66.05467986,66.06627879,56.8678624,49.93421262,54.07116066,48.71902513,51.95403592,52.26933752,56.03916479,33.66659678,49.1207316,47.15445039,61.31867319,57.58104275,63.85509441,72.17742041,54.32802185,62.31402563,61.7883623,64.71399958,57.30809496,42.2967878,59.33389443,66.15400233,63.33879825,55.79358227,52.01978437,52.85217369,42.70565823,54.82188007,60.08745449,63.09958397,57.23671259,49.12126557,62.48679929,64.28240598,61.39049949,68.1694379,61.89972938,63.24862541,69.05493075,62.53730229,63.4370283,59.50350738,58.86466864
57.65943491,53.97380631,58.40392161,45.84420215,59.07329507,59.71590086,61.30856191,61.6817294,55.57646026,69.00874546,66.66100868,55.59001488,68.63575881,55.36739269,61.76821637,46.60594603,70.76536905,64.08328499,44.7460585,48.32780746,57.68258327,57.74650494,60.6770056,49.85681362,53.43925004,51.0995495,72.72109337,60.19020812,65.57452297,48.84186607,45.68409504,67.4281957,55.33468914,52.07792222,63.27840908,62.22996443,63.01847739,79.30600498,54.48351987,46.57328652,72.1983191,72.68978853,42.66004873,60.53174522,61.28472793,53.70394079,51.23355878,47.48245847,56.89657566,55.01143399,72.79094214,66.49978959,56.10367462,49.68318744,52.00862135,46.47394223,51.63368843,51.21678277,55.57646026,35.5557756,49.40813031,45.43485278,61.34244569,57.29935896,62.55221843,73.62359245,54.1600238,61.41387939,62.47782326,62.91863466,57.30809496,42.45271349,60.4682336,65.07397854,65.18875631,54.55916007,53.72593377,51.36693623,42.78202646,55.29855536,61.31051442,63.5133345,56.6731347,49.55238914,61.85799891,64.6607098,57.67983522,68.50610353,60.3347653,64.17549639,69.17166942,62.83541578,63.2170984,58.82125836,57.69761199
58.47859435,53.58194406,57.14157742,45.71149343,59.5042898,59.72853676,61.31869062,61.4046006,56.62067203,68.48304368,65.65601714,55.41004096,67.50666024,54.59196119,61.5716834,47.28281618,70.33660673,64.08328499,48.57505235,49.20332322,54.53680824,58.33393534,61.26294558,49.1129176,52.42020827,51.57573779,71.03318709,59.07200299,64.47154677,49.01080461,47.61731248,65.10476302,55.0494472,52.7695537,63.43307311,60.90244322,64.30932664,79.30600498,55.02552779,45.71827572,72.45322927,73.02054274,49.64385309,57.59795143,61.25021817,54.33306213,52.09376996,47.79269761,58.32502694,58.06703403,69.23755391,66.41997648,56.49986663,53.35533268,55.8166862,47.00764675,50.95008963,50.92556806,56.62067203,35.822699,49.8295548,45.7957527,60.19393818,57.89449593,61.42302244,68.81108189,54.52371152,60.00424046,63.16534542,63.59365639,55.86352602,41.35444698,61.27143768,65.22082794,64.76615645,57.57976378,53.38441553,56.47748577,43.56029972,54.70149677,60.64503752,63.11911355,55.14417879,49.02990628,63.00242718,62.57924035,59.25854965,69.82676557,60.01372739,62.60060939,69.05618368,64.66784251,63.34235202,58.55002835,57.09688606
60.9645702,51.12715877,57.47714513,46.80654749,60.99791231,60.59816835,60.97997835,61.51193652,59.658469,69.03214466,65.49408393,57.02906386,65.41279935,54.29228771,60.13587418,47.33209765,71.38703821,64.50251442,50.71065529,47.1873539,54.23746989,59.13827363,61.4609801,49.72028982,53.34064433,53.32229629,71.24711113,58.85735068,64.3885829,49.21319317,48.90290824,64.53903773,56.45925399,52.13708843,64.12091415,61.22569397,64.58049362,79.72457555,56.67628297,41.22143846,72.98700421,73.66263033,49.55875192,57.86202403,61.49680709,50.63175621,52.14834051,48.97755978,59.4510884,58.09697379,71.8569375,66.62711937,55.81417766,54.05850235,56.3065582,48.07876347,51.68770078,52.01426266,59.658469,36.30035692,50.12851268,46.76690321,60.03887243,56.50646032,61.27046978,71.41664027,53.47040851,59.97375274,64.124165,63.64052003,56.27811228,43.4519201,62.20402007,65.77375827,64.69383915,58.81051589,55.50572809,57.42118916,46.75686136,57.09729031,61.94281895,64.32973939,56.14335947,49.90246816,62.11261404,63.07112831,59.68288513,70.7302238,59.94042353,62.82778444,69.28607108,65.09177596,63.86416217,59.22356657,57.45085304
61.50944973,50.51196404,57.01533979,45.14520829,60.03039026,58.31834848,60.55796094,60.92777262,59.5237201,65.86648357,64.5939856,57.02906386,62.37280849,55.02653718,60.48099437,46.38901615,69.40271958,59.8084324,53.23128446,47.24476013,52.57890037,57.14040891,59.49458708,47.92849744,50.79904128,53.4225507,69.04137384,57.12125057,64.04736965,48.36208468,47.4913368,62.91772755,55.92553908,50.54628315,64.3103264,60.34522956,62.88361909,78.72445467,53.89153735,39.77935241,72.75366237,70.33647242,50.15538848,55.9107407,60.51890218,50.7652245,51.60105372,47.0865842,55.14280327,52.55843506,70.14074922,68.92720293,54.23450125,49.46478654,51.66287215,46.24165899,50.80437792,52.23753918,59.5237201,35.07854225,48.44860022,47.49671154,57.42047672,55.80442105,59.99024368,69.21527372,50.89932813,58.89482549,61.71955139,58.12579844,55.93836887,43.16887662,62.3430183,63.83552919,60.04717454,52.99311566,55.23672089,53.3381786,43.9410223,48.88770342,62.11618253,63.86085383,56.76602717,48.10402521,59.18518252,61.06833009,56.53571175,70.43538106,59.56398942,62.64610038,67.76372182,63.77250796,60.71082854,56.66132197,55.70088231
63.0437443,51.22469612,58.50971333,44.43869085,61.37556845,59.31626838,60.74345287,61.08072451,59.80547986,66.13424365,65.01433609,58.02577023,61.4132159,54.12705653,54.21441175,46.80671431,69.75602656,58.57140941,53.93759981,47.71444419,53.57750871,57.70043986,59.02571383,49.70044501,51.2793742,54.50096365,69.20219372,57.6854235,63.6983705,48.63771842,47.19768091,61.21588185,56.30160913,50.68776099,65.01092836,61.39483386,60.78236104,79.07584847,53.57559125,40.0996242,74.43416427,68.97465009,47.62987562,57.17487137,60.94718371,50.15741744,54.06676671,45.49319463,55.4199621,52.16180062,69.7958272,69.26719925,36.74363885,47.15740846,50.26686345,45.02397035,53.13720597,52.0780161,59.80547986,36.4527179,48.44860022,46.3999148,57.47692041,55.51899228,59.00911759,66.41024469,47.54659032,58.79167128,62.25075512,57.24647258,53.08738994,42.94151533,62.48570606,63.90429783,62.88706675,50.77472673,56.82409655,53.19259144,44.67953185,49.17193453,59.88424929,64.29828851,56.9430927,48.29770791,59.13195961,59.96337033,56.80176245,70.71320968,59.44816066,63.39440541,67.97443222,61.15669873,60.0048047,56.01164638,54.83276965
63.43705378,50.63791213,61.44304142,43.91392771,62.02391157,59.80736621,59.73942999,61.7392166,59.47238623,67.45476516,65.24198809,58.69254035,62.41028554,52.46838818,52.29101226,46.7126118,70.82820209,59.03790618,53.93759981,43.27935625,54.03400001,60.3605246,59.95080264,50.52892672,51.7664501,54.70436823,69.46473258,58.13533998,63.38555881,48.70073104,48.19172687,60.6623212,55.96478795,50.78489703,64.18149417,69.53254073,65.03562437,78.76999935,53.32915407,40.65212589,73.46132733,69.71439489,48.70326576,56.4743953,60.64474092,49.91967571,54.44442087,44.88671576,54.94623964,52.95203024,70.74812173,69.00683692,36.74363885,47.55206305,51.01180692,44.46491476,53.41485102,50.57167438,59.47238623,36.43920093,50.0025605,43.24877649,58.16509746,49.93293171,59.57998563,52.08352044,45.64198329,58.83382409,63.05346384,59.07341885,53.87911238,46.61680642,61.10832112,64.66882501,64.07392264,53.12517287,57.80902354,54.20288407,45.78778028,49.78808126,59.02678489,64.50343323,55.30293124,49.44098373,60.7916326,58.46450179,55.20376631,70.94432878,59.90532057,56.53602197,68.83653793,58.2028051,60.49187584,55.25475045,53.4513873
64.91764341,49.11361716,60.24143637,41.3094587,62.50900465,60.51366233,60.55586257,60.18992089,65.02801775,66.38366721,64.72458942,59.12821622,63.57856628,54.28815328,52.38491496,46.61562533,71.22395285,57.99388437,51.88317272,45.11752135,54.16934768,60.95527726,61.48528468,50.78564606,51.7664501,55.52711577,71.49656135,58.71369201,63.98658204,48.09087461,48.12924844,60.10020976,56.69720857,52.00710039,64.41632378,67.95608219,62.4722177,79.00522971,54.3739491,43.61139778,74.1703473,69.57713827,49.03663506,57.13582185,61.70157631,50.64579339,54.31244289,45.9705112,55.70926963,52.76155634,70.98469453,69.36422787,36.81301414,46.27736824,49.98944668,44.81931106,53.06460778,50.75030372,65.02801775,35.79355672,51.79487629,44.21251067,57.88244252,51.45226615,60.35348282,51.55673766,48.24799529,59.69019822,63.22679361,58.39102367,55.92574675,44.26159245,61.67821409,65.90177578,65.54471547,53.2301859,57.80902354,53.74209268,45.39060252,50.63928369,59.55538713,64.4714916,55.10187157,48.85943182,59.16197835,58.1780001,58.13549919,70.7518079,60.87168469,56.67743718,68.87502654,58.57603433,60.93281461,57.23139137,55.78986974
64.44816084,46.32058547,60.79661386,40.91718758,60.36784556,57.81670169,62.66701127,60.43641538,63.35226374,65.04804368,64.97412351,58.33265189,62.90442089,51.35051331,48.40131582,54.85611565,69.85156107,58.63559302,50.26636329,42.75919081,55.52415987,59.46009082,62.25908925,50.82083002,51.7664501,56.51443368,72.44494099,57.4011566,60.97051192,48.75472349,48.33714532,57.14208014,55.16919291,50.70448937,63.13187567,67.1259588,60.58279197,77.60734095,54.96983436,42.93418458,74.85493773,68.32433878,48.64196195,54.82731903,62.23828647,50.09476171,53.97404721,46.20987927,55.70063193,51.3104068,70.54208855,70.79642246,34.9367773,46.48549094,48.81664596,45.49891601,53.23453917,58.57160309,63.35226374,35.48907013,51.83331461,43.00378252,57.91270311,49.64851035,58.61300911,45.80566352,48.69857457,58.2212693,62.71944789,57.27507887,56.51915846,43.84865648,62.09954389,65.72599089,64.38582038,53.14807148,57.30936116,52.97532719,44.67327508,51.39475683,59.94738361,55.51510911,57.44886874,46.82089122,57.87970698,56.22992627,55.08420636,70.86083657,59.83564294,53.078837,68.13451126,55.98993071,59.53034569,56.26550729,54.50791179
63.2648161,46.43892496,60.79661386,41.96611618,61.25616046,58.2973782,63.31136912,59.35915678,61.79638372,63.8519566,68.53299261,58.92343919,62.14409641,52.35939862,48.66112828,56.0129543,70.44076879,57.46498417,49.58696823,43.77272814,51.67862169,59.8934996,63.22712257,50.02506658,50.64534735,55.58991445,71.481094,57.42166262,61.61307561,48.82239908,46.81660292,57.34362509,53.62869234,47.55039535,60.57345266,65.33244199,61.04281877,75.59474649,53.37992575,45.08013592,75.33647708,67.31432391,48.78814835,51.93316363,59.64427328,48.65110267,54.1218774,47.71607842,55.20926497,49.7099401,69.42247247,72.21287969,33.19872229,44.64945939,48.06788398,47.69415594,53.23453917,57.22198908,61.79638372,35.82278543,51.97189855,44.25196656,56.48690281,51.34452278,57.69939214,47.29934297,49.20983316,57.24961658,61.97355013,56.23737964,55.05525033,45.73404476,61.5269666,66.03061382,62.69933069,51.5640816,56.50105592,51.9465871,44.96437723,51.97964674,58.61178778,54.86431444,54.91784589,48.96587789,57.2957666,56.41404318,55.99442633,70.91694077,58.96360146,52.25128163,69.10482795,55.43750608,59.07016081,55.09797648,53.12246991
64.2163588,47.10247601,64.82632856,40.41703638,61.56672785,60.10915212,68.79357563,61.37030824,62.60668364,63.18424624,69.58606505,60.03899428,63.49761059,54.17134445,39.37952058,50.86039858,69.43799301,57.62197236,49.91652614,43.35228974,55.65384459,60.29924294,63.8828356,49.37410167,51.19211473,58.21627726,71.96843636,57.63971922,62.06255672,51.53795268,47.36330528,57.72748402,53.78575717,46.2031841,61.0668933,65.2465675,62.86399954,76.27112227,54.69358802,48.38214943,75.53242504,70.16221272,48.44340862,51.37204199,58.53540124,51.77440377,54.87173274,48.62920197,56.3819053,50.01003928,70.85791224,71.93525188,34.34891198,44.47236712,48.32889298,48.34751545,53.1384548,58.04953733,62.60668364,36.75997718,53.62799318,43.27166553,58.05781634,53.14219059,58.20405446,46.30330242,51.39862768,57.86649303,62.50641067,56.31927594,54.36158686,46.30394371,62.78889116,66.96506016,63.29606052,52.23349149,57.04939556,53.10203036,46.9336838,53.68980958,59.59881078,53.5895655,54.71833261,51.53237734,57.44608502,57.577081,55.557667,71.00357257,60.30308043,52.58865009,70.8097186,56.2195031,59.9066916,55.07743141,53.54366325
65.85052032,46.45302422,60.58485705,39.58255378,60.54086307,59.55739665,69.98063533,60.85113937,65.08956289,64.41604938,75.80774449,61.27447527,66.41534411,56.02946707,42.77830004,51.8873103,70.94958091,60.4742507,49.37396542,45.97620183,56.48504815,60.81050458,64.18775358,50.60889835,52.81429715,60.24312195,72.89672013,58.14755762,61.96874124,50.72303726,50.08773044,58.68892907,53.08825512,48.79092302,61.37463693,66.22630478,62.10174799,76.07864269,55.20753271,47.30855351,76.68233223,68.06086778,49.96930076,50.88867999,57.24450361,53.04078167,56.46175667,51.60826639,55.77216189,50.46868972,68.85172589,72.4824802,34.25992177,42.96994518,46.96157838,51.89437118,53.1384548,58.39644845,65.08956289,46.25483633,56.71596036,44.99654194,58.33784493,53.50897438,59.94841833,46.94614389,53.1112021,58.81875871,57.55060803,55.76433944,54.07968141,48.87890681,63.29484135,66.39818588,63.53744472,51.97869494,60.02803438,53.58163972,48.31125714,53.09641004,62.5613692,55.83743819,55.52614698,54.04159637,56.82532122,59.35785784,59.34813127,71.64424448,59.28093538,37.71956168,70.3136154,57.85880495,60.85693058,56.77012721,55.18673024
