,Date,CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,CHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
526,3/29/12,16.518532,20.856667,10.64,20.92271,25.421808,40.359913,63.110001,21.930286,15.49,8.12,96.419556,34.48,27.25,52.293663,71.557983,21.620461,31.02,126.480003,24.433233,19.979733,146.410004,204.610001,22.13035,33.681839,2.11182,12.024423,43.325001,720.039978,26.649857,40.250465,36.824478,27.215071,61.153709,21.872084,26.5956,42.040001,50.505188,38.662167,36.456783,34.739628,34.963802,14.017376,19.870001,33.740498,34.78817,12.884195,46.613728,25.615738,181.226669,40.540001,10.710051,15.26651,47.224998,91.260002,114.639999,24.094999,16.435715,22.34,15.49,38.540001,78.553909,28.421719,32.643467,90.559998,324.529541,92.830002,28.078978,322.994324,32.432304,55.62878,18.425758,63.900002,23.950005,53.411652,8.42,20.09,11.89,34.25,17.397499,54.977814,16.49,65.209999,7.43823,69.860001,52.400002,75.626198,15.026818,30.207718,37.787399,73.150002,29.6782,13.12,2762.050049,1403.280029,13145.82031
527,3/30/12,16.612793,20.696667,10.82,21.400118,25.412619,40.715782,63.450001,21.991819,15.39,8.02,95.279587,34.310001,27.549999,52.555046,72.322639,21.734821,30.66,126,24.50338,20.047888,145.770004,202.509995,22.098909,33.184753,2.207378,12.071501,43.724998,717.5,26.987095,40.367496,37.138172,26.913971,61.567226,21.807596,26.711521,42.32,50.297424,38.748718,36.823994,34.945114,35.044426,14.173844,19.299999,33.928738,34.773335,12.961941,46.643524,25.590189,180.583328,41.009998,10.684311,15.229364,47.244999,92.860001,116.620003,23.945,16.434286,21.5,15.39,38.349998,78.486618,28.487087,32.961681,91.349998,320.940948,92.889999,27.714846,319.422729,32.965237,56.165901,18.366018,63.84,23.674988,53.513851,8.1,20.379999,11.84,34.25,17.3475,55.281052,16.49,65.019997,7.155407,69.050003,52.610001,74.347702,14.669038,30.365864,37.792358,74.730003,30.04978,13.035,2755.27002,1408.469971,13212.04004
528,4/2/12,16.644211,21.103333,10.865,21.365078,25.467762,40.305164,64.370003,21.83029,15.44,8.2,94.967796,34.700001,28.700001,52.863956,73.150978,21.946396,30.93,127.629997,24.845354,20.131203,146.699997,198.050003,22.303232,33.601677,2.293379,12.071501,43.555,719.969971,26.706064,40.916073,37.167133,27.113161,62.378654,22.029295,26.736357,42.34,51.864353,38.991058,37.271992,35.105648,35.178806,14.109417,19.73,34.099064,35.003506,13.050096,46.49456,25.958099,181.940002,40.48,10.727218,15.101422,47.48,93.050003,120.199997,24.32,16.281429,21.49,15.44,38.75,78.621208,28.487087,32.553726,92.860001,323.783783,93.919998,28.269312,322.252106,32.728386,56.281574,18.87808,64.519997,24.263231,53.7183,8.1,20.83,11.89,33.779999,17.602501,55.703743,16.709999,65.75,7.04228,69.540001,51.369999,76.71373,14.815402,30.565651,38.14468,74.739998,30.146711,13.035,2784.419922,1419.040039,13264.49023
529,4/3/12,16.415558,21.263334,10.505,21.067245,25.302328,39.748539,63.009998,21.730293,15.53,7.98,97.559509,34.310001,28.67,52.721382,71.996063,21.894932,31.040001,128.800003,24.950571,20.267532,147.059998,199.660004,22.091059,33.377178,2.226489,12.080917,43.75,743.619995,26.176113,40.923393,36.829292,27.052937,62.011951,21.513329,26.44656,42.389999,51.119858,39.354572,36.691803,34.643314,35.178806,13.879321,19.42,34.350044,34.639668,12.880733,47.010948,25.498211,182.796661,41.799999,10.504088,15.117931,47.875,93.870003,124.489998,23.764999,16.137142,22.01,15.53,39,78.935356,28.283674,31.884703,93.650002,321.631622,95.010002,28.012768,320.110138,32.457676,56.132839,18.903683,64.489998,24.461853,53.56889,7.99,20.67,11.89,33.560001,17.555,55.437267,16.65,66.260002,7.296818,68.860001,52,78.039345,14.97803,30.082857,38.005733,76.610001,29.653971,13.04,2782.780029,1413.380005,13199.54981
530,4/4/12,16.052872,20.82,10.5,20.668674,24.245386,38.717419,61.779999,21.391836,15.45,7.81,94.295517,33.459999,27.68,52.547134,70.920776,21.854904,30.469999,127.82,24.97249,20.169071,144.690002,193.990005,21.949598,33.096554,2.188266,12.062087,43.465,745.900024,25.822819,40.586922,36.814823,27.03904,60.872829,21.339994,25.842106,41.75,49.241272,38.696789,35.384525,34.123173,34.919014,13.483559,18.98,33.758427,34.090195,12.733077,46.861988,25.079203,181.323334,40.57,10.349617,14.746483,47.279999,92.830002,122.050003,23.405001,15.751429,21.43,15.45,38.540001,78.509041,28.254612,31.566511,92.860001,317.892883,94.93,27.557617,316.389099,31.645609,56.06673,19.193853,63.07,24.07988,52.987061,7.66,19.91,11.76,32.73,17.3025,54.564308,16.26,64.410004,7.409948,69.480003,52.279999,77.418076,14.538933,29.458557,37.425152,75.300003,29.201611,12.835,2745,1398.959961,13074.75
531,4/5/12,15.942488,21.126667,10.66,20.918327,24.760069,38.763035,62.759998,21.507217,15.27,7.87,94.470917,33.59,27.74,52.396637,70.61013,21.751976,30.209999,128.619995,25.507368,20.055464,148.25,194.389999,22.059616,31.861853,2.245601,11.949092,43.485001,756.799988,26.063702,40.667377,37.302273,27.7061,61.075684,21.352089,26.098789,41.439999,50.089661,37.839928,35.244991,34.457077,34.901096,13.465149,19.59,33.865982,34.127312,12.837304,46.80241,25.309147,181.746674,40.049999,10.323874,14.701083,48.075001,93.669998,123.440002,23.584999,15.785714,21.4,15.27,38.939999,78.598778,27.876818,31.648094,92.650002,316.476471,95.040001,27.176935,314.97937,31.814796,56.207211,19.048765,63.080002,24.102795,52.829796,7.59,19.52,11.79,33.5,17.334999,55.06176,16.27,64.279999,7.334528,68.949997,52.330002,78.580025,14.392569,29.566767,37.648453,77.059998,29.193525,12.735,2762.5,1398.079956,13060.13965
532,4/9/12,15.737497,20.966667,10.55,20.405886,24.217815,38.288536,61.66,21.368763,15.16,7.75,94.051933,33.220001,27.25,51.762955,69.996841,21.494659,30.17,126.610001,25.174168,19.987299,148.800003,191.869995,21.815994,31.821775,2.226489,11.977342,43.035,764.75,25.806757,39.914013,36.636253,27.423527,59.117332,20.79179,25.751032,40.540001,49.994434,37.017712,35.303741,34.213085,34.345688,13.290279,18.969999,33.606033,33.102612,12.737418,46.504494,24.885029,179.690002,38.110001,10.177983,14.981732,47.66,91.879997,121.129997,23.309999,15.24,21.08,15.16,39,78.553909,27.775106,31.036186,93.029999,315.735748,94.370003,26.945217,314.242157,31.789413,55.380867,18.502569,61.77,23.720821,52.287285,7.35,19.139999,11.57,33.009998,17.192499,54.453751,15.9,63.57,7.306247,68.489998,52.619999,78.89621,13.855897,29.25046,36.953743,75.970001,28.628075,12.655,2739.97998,1382.199951,12929.58984
533,4/10/12,15.414227,20.290001,10.425,20.04673,23.666363,37.786659,59.41,20.914925,14.74,7.53,90.885368,32.610001,26.33,51.366917,69.208298,21.16872,29.690001,125.019997,24.893572,19.737366,144.419998,186.979996,21.572374,30.683266,2.121376,11.647775,42.185001,741.26001,25.445438,39.438602,36.11018,26.49243,57.510078,19.711481,25.229387,39.439999,48.11586,36.36858,34.650097,33.429661,33.817158,13.03257,17.700001,32.691708,32.397186,12.44211,46.017902,24.348492,178.41333,36.560001,10.083586,14.639176,46.695,89.220001,117.019997,22.76,14.56,20.58,14.74,39,77.992981,27.615255,30.685354,91.470001,313.743744,91.860001,26.655573,312.259583,31.129595,54.695015,17.973436,61.66,23.399956,52.067108,7.15,18.389999,11.24,32.130001,16.897499,53.974731,15.55,62.240002,7.04228,67.260002,52.43,77.930214,13.498116,29.009058,36.130009,71.440002,28.329191,12.31,2695.120117,1358.589966,12715.92969
534,4/11/12,15.784801,21.040001,10.53,19.893436,24.217815,38.863419,60.560001,20.968765,14.74,7.64,92.843758,33.009998,26.75,51.604542,69.550789,21.082949,29.85,125.029999,25.994013,19.691916,146.160004,187.970001,21.886728,30.643183,2.150043,11.647775,42.455002,729.570007,25.686319,39.950588,36.375626,26.937134,57.775356,20.005749,25.130032,39.619999,49.821285,35.373238,34.59869,34.161701,34.363609,13.198241,18.01,33.471588,31.520987,12.585422,47.576988,24.44558,180.003326,37.029999,10.229473,14.758863,47.375,89.809998,121.410004,22.875,14.258572,21.040001,14.74,39.439999,78.643684,27.73877,30.954609,93.82,318.298309,93.699997,27.375549,316.792572,31.704834,55.141251,18.186796,62.459999,23.652063,52.067108,7.17,18.77,11.38,32.279999,17.0875,55.301289,15.89,62.889999,7.183691,67.849998,52.57,77.652458,13.93721,29.500179,36.675858,73.059998,28.716927,12.575,2708.129883,1368.709961,12805.38965
535,4/12/12,15.816339,20.860001,10.845,20.024839,24.833599,39.620785,61.060001,21.361067,14.75,7.92,95.094444,33.549999,27.27,51.786728,69.439278,21.237339,30.190001,125.5,26.581501,19.805529,151.320007,190.690002,22.381823,31.420885,2.159599,11.751352,43.115002,742.150024,26.103848,40.213909,37.046478,27.354044,58.407333,19.699387,25.65167,40.459999,49.275894,35.433834,35.920658,34.502018,34.650269,13.511173,18.110001,33.677734,32.144718,12.889417,47.140045,24.849258,183.863327,37.709999,10.358205,15.047769,47.955002,90.099998,123,23.344999,14.894286,21.52,14.75,39.689999,79.339218,27.52808,31.680733,94.279999,325.830841,94.730003,27.549328,324.28949,32.271584,55.298244,18.826874,62.509998,23.843052,53.726143,7.15,19.08,11.6,33,17.2775,55.826389,16.52,63.540001,7.43823,68.160004,49.509998,77.227119,14.018524,29.974651,36.497215,73.129997,29.225838,12.82,2740.26001,1387.569946,12986.58008
536,4/13/12,15.650765,21.42,10.665,19.932858,24.16267,38.489288,60.970001,20.968765,14.66,7.73,94.120132,33.18,26.73,51.53326,68.75428,21.357418,29.85,125.339996,27.037455,19.707073,151.380005,188.460007,22.075329,31.28459,2.130932,11.694856,42.509998,735.179993,25.838877,39.855503,35.617897,27.358677,58.610195,19.667141,25.510906,41.25,49.327839,34.732769,35.759083,33.85347,34.471104,13.03257,17.65,33.444691,31.74374,12.811247,46.901711,24.895248,182.186661,36.169998,10.126494,14.907444,48.009998,89.019997,122.599998,23.385,14.881429,21.440001,14.66,40.669998,78.643684,27.237474,31.036186,94.349998,312.61261,94.93,27.342453,311.133789,31.535637,54.19923,18.707396,62.48,23.552748,52.42094,6.96,18.5,11.51,32.740002,17.125,55.586868,16.18,64.260002,7.391092,67.699997,47.169998,75.052063,13.660743,29.300406,36.189556,73.510002,28.926947,12.82,2698.98999,1370.26001,12849.58984
537,4/16/12,15.556145,21.126667,10.525,20.086147,23.942089,38.461918,60.34,21.068764,14.15,7.7,89.609001,32.849998,26.809999,52.269909,69.20034,21.488935,29.9,125.779999,26.151846,19.987299,147.660004,185.5,22.326817,31.725548,2.073597,11.544198,42.195,702,25.854939,40.009094,35.087006,27.432789,58.953487,19.449474,25.734476,41.09,48.436165,34.438503,36.236458,33.827793,34.480061,12.876108,17.35,33.444691,31.97394,12.928502,46.713028,24.997444,180.363327,35.490002,10.177983,14.651557,48.285,88.669998,122.540001,23.485001,14.45,22.299999,14.15,40.580002,78.778275,27.469967,30.946444,94.760002,303.338348,93.150002,27.557617,301.903381,31.341087,54.752861,18.843952,62.93,23.63678,52.090714,7.12,18.280001,11.49,32.73,17.184999,55.559238,15.21,64.150002,7.664488,67.889999,44.970001,71.939499,13.481853,29.358667,36.343384,73.400002,28.838099,13.03,2670.100098,1369.569946,12921.41016
538,4/17/12,15.83211,21.26,10.685,20.445303,24.723305,39.036785,61.310001,21.48414,14.63,7.94,90.16436,33.84,27.85,52.594658,69.829552,22.003574,30.040001,128.419998,25.717806,20.078184,147.490005,188.389999,22.373964,31.677448,2.140487,11.553615,43.325001,715.369995,26.320644,40.630814,35.835083,27.655146,60.83382,19.755827,26.032551,41.799999,50.072342,35.001068,36.302563,34.341503,35.12505,12.903722,17.969999,33.982517,32.330345,13.067472,47.358517,25.288708,181.843338,36.419998,10.323874,14.890936,49.105,89.709999,123.449997,23.834999,15.288571,22.67,14.63,41.889999,80.012344,27.658852,31.525715,95.540001,305.090088,94.459999,29.022388,303.646851,31.924759,55.653557,19.151186,64.330002,23.820133,52.861256,7.24,18.82,11.78,33.43,17.5075,56.692345,15.28,65.080002,7.711625,68.790001,44,75.606346,13.46559,29.583416,36.621273,74.910004,29.387398,13.15,2723.580078,1390.780029,13115.54004
539,4/18/12,15.816339,21.389999,10.525,20.414646,25.026609,38.36153,61.16,21.607212,14.38,7.97,88.235176,33.389999,28.299999,52.444153,70.148155,21.866339,29.690001,126.540001,26.44997,19.972149,147.919998,191.070007,21.965311,33.321056,2.169154,11.534781,43.845001,732.219971,26.27247,39.957897,35.072529,27.951612,60.997665,19.546213,25.784149,41.43,51.673893,34.715466,36.199741,34.347931,35.295261,12.765665,17.83,33.910809,31.6992,12.967589,47.666363,25.298927,194.839996,35.560001,10.169401,14.804263,49.27,90.360001,124.089996,23.809999,15.28,22.700001,14.38,42.709999,79.227058,27.353712,31.321745,96.919998,304.029022,95.559998,29.386503,302.59082,31.704834,55.488316,18.954897,64,23.659704,52.67255,7.07,18.5,11.75,33.049999,17.305,56.591011,15.07,66.080002,7.730479,72.120003,44.509998,75.437706,12.993969,29.441912,36.909081,74.779999,29.258148,13.3,2716.139893,1385.140015,13032.75
540,4/19/12,15.698068,21.053333,10.555,22.884897,23.813419,37.814034,61.450001,21.337996,14.15,7.97,89.092598,32.900002,28.110001,52.396637,69.391487,21.84347,29.59,125.949997,25.783575,19.926712,144.740005,191.100006,21.760983,33.713921,2.140487,11.534781,44.09,717.179993,26.208227,39.950588,34.700912,27.757055,61.013271,19.147146,25.676514,40.580002,50.82552,34.334633,36.7579,34.270882,35.134014,12.572381,18.879999,35.36298,31.565544,12.802561,47.289001,25.166071,193.073334,36.66,10.186565,16.764681,49.209999,90.970001,125.989998,23.690001,15.298572,23.34,14.15,41.950001,80.034805,27.324663,31.231995,95.989998,299.949951,94.489998,29.485811,298.531036,30.20756,55.471764,18.40016,63.860001,23.506912,49.18935,7.01,19.32,11.56,34.209999,17.182501,56.102753,14.76,66.099998,8.965474,70.760002,44.060001,72.845993,13.237911,29.167217,36.755253,72.959999,28.886564,13.185,2686.820068,1376.920044,12964.09961
541,4/20/12,15.698068,21.17,10.585,22.337412,22.407223,36.855904,61.959999,20.899538,14.04,7.76,88.157249,33.060001,27.940001,52.776836,69.757881,22.037888,29.610001,127.230003,25.937019,20.267532,144.910004,189.979996,21.69025,33.22485,2.130932,11.4877,43.220001,710.169983,26.071733,40.24316,34.560947,27.808016,60.685577,19.433346,26.844006,40.419998,50.678341,33.529713,36.420063,33.795681,35.160885,12.32388,19.43,34.869961,31.350199,12.78953,47.636566,25.355135,192.190002,36.580002,10.100748,16.628485,49.775002,91.760002,126.379997,23.865,15.158571,22.91,14.04,41.970001,81.089371,27.42638,30.848526,96.449997,298.328339,95.349998,29.734081,296.917084,28.997898,56.579067,18.442827,64.050003,23.499271,48.945614,6.64,19.52,11.52,34.939999,17.23,52.740284,14.93,66.120003,8.805207,71,44.360001,71.052872,13.075283,28.634489,36.968628,73.699997,28.498825,13.28,2676.040039,1378.530029,13029.25977
542,4/23/12,15.516728,21.036667,10.47,22.516989,21.423805,36.408787,60.200001,20.768772,13.94,7.39,86.345009,32.619999,27.440001,52.420406,68.993248,21.723389,29.200001,125.849998,25.673969,20.070614,139.660004,188.240005,21.572374,33.208805,2.04493,11.63836,42.580002,699,25.606018,39.892078,34.638172,27.655146,59.959972,18.691641,26.5956,39.029999,50.782223,33.477783,35.384525,33.320511,34.712975,12.17662,18.559999,34.52037,31.149708,12.611482,47.805386,24.956566,189.146667,36.669998,9.937693,16.364344,49.445,91.940002,126.300003,23.51,14.548572,22.85,13.94,42.32,81.044479,27.38278,30.367161,95.349998,299.099091,93.529999,29.295479,297.684204,28.109694,56.430317,18.340414,60.759998,23.361763,48.403084,6.63,19.440001,11.35,34.900002,17.25,52.279663,14.87,65,8.512956,70.599998,43.900002,70.894127,12.912655,28.234936,36.412861,73.82,28.030302,13.11,2653.5,1366.939941,12927.16992
543,4/24/12,15.311728,20.956667,10.545,22.933079,21.837399,36.500034,60.169998,20.561083,13.73,7.31,85.809143,32.400002,31.76,52.681793,68.841904,21.934954,29.059999,127.739998,25.450371,20.229658,135.830002,190.330002,21.462345,33.22485,2.092709,11.713688,42.744999,685.01001,25.180462,40.03104,34.937401,27.479122,58.142059,18.659403,26.429993,38.709999,50.332058,33.477783,35.480003,33.153538,34.865265,11.799261,18.77,34.421749,31.357622,12.746105,47.437962,24.80838,186.703339,36.59,9.860457,16.219893,48.375,88.900002,122.540001,23.405001,12.525714,22.82,13.73,41.259998,81.223969,27.564402,30.562973,95,300.935944,87.150002,29.163065,299.51236,27.644442,56.711281,18.613516,59.799999,23.293001,48.638962,6.51,19.299999,11.28,34.639999,17.262501,51.855904,14.88,63.970001,8.776924,70.080002,43.5,69.477982,12.945181,27.910295,35.857086,70.18,27.925297,13.11,2638.72998,1371.969971,13001.55957
544,4/25/12,15.36692,21.176666,10.49,23.025057,23.179251,37.111401,60.630001,21.022612,14.15,7.39,89.219269,33.130001,31.83,52.80851,69.518929,22.152245,29.469999,129.289993,26.086082,20.396286,134.820007,194.419998,21.894579,34.587826,2.11182,11.836098,43.125,724.549988,25.670258,40.455269,34.802261,28.021105,60.209641,19.014126,26.661844,39.27,51.621964,33.979782,36.346622,34.161701,34.919014,12.038562,19.4,34.977528,31.617516,12.876389,48.133095,24.982115,191.833328,37.669998,9.989184,16.451017,49.419998,90.459999,127.110001,23.555,12.335714,22.969999,14.15,41.75,82.749748,27.724251,30.864845,96.620003,305.165161,89.129997,29.212725,303.721588,29.590044,58.000347,18.91222,59.869999,23.606228,49.739754,6.52,19.860001,11.67,35.48,17.33,52.878456,15.01,65.620003,9.050317,71.800003,44.279999,75.643555,12.912655,28.576221,36.105202,71.93,28.199949,13.225,2709.620117,1390.689941,13090.71973
545,4/26/12,15.453651,21.793333,10.745,23.090754,23.436592,38.069538,60.950001,21.230301,14.25,7.45,90.096169,33.259998,31.450001,52.570885,70.156128,22.300917,30.25,130.800003,26.594646,20.41143,133.210007,195.990005,22.177496,35.357521,2.102265,12.015005,43.415001,733.27002,25.791348,40.652763,35.42485,28.336102,67.691948,19.030251,26.587317,40.189999,52.305866,34.109615,37.852188,35.388187,35.071308,12.047765,21.93,35.649822,32.018482,13.13261,48.887814,25.365355,192.213333,37.52,10.246636,16.942154,49.965,89.379997,138.600006,23.905001,12.152857,22.120001,14.25,42.029999,83.736977,28.036652,31.313576,102.639999,308.04303,89.529999,29.287201,306.585846,29.657709,58.496162,19.108511,58.709999,23.766655,50.250824,6.6,19.52,11.88,35.299999,17.5175,53.062691,15.93,67,9.238865,72.809998,44.77,75.35833,11.514055,30.507387,36.631195,73.419998,28.563446,13.265,2725.22998,1399.97998,13204.62012
546,4/27/12,15.753261,21.843334,10.83,22.845482,25.559673,38.388916,60.419998,22.968725,14.3,7.33,92.415039,33.580002,31.959999,52.357037,70.641998,22.529648,30.32,133.160004,25.178551,20.502319,134.440002,226.850006,22.303232,30.410664,2.11182,12.080917,44.099998,762.130005,25.968933,40.828297,35.704781,28.822495,66.927345,19.223734,26.479673,39.630001,51.942272,33.780712,37.529045,33.577354,35.313171,11.946521,22.940001,35.434696,32.471451,13.149987,49.086422,25.549311,195.273331,38.619999,10.323874,17.016439,50.974998,90.559998,140.009995,24,11.962857,22.17,14.3,41.700001,82.615105,28.276405,31.794945,105.980003,307.797791,89.620003,29.518923,306.341766,29.268587,59.198532,19.108511,58.990002,23.789572,50.463116,6.57,19.860001,11.86,35.060001,17.6675,53.412769,15.32,67.330002,9.719666,73.169998,44.48,74.775505,11.400216,30.382521,38.462261,74.709999,28.603832,13.315,2741.340088,1403.359985,13228.30957
547,4/30/12,15.895183,21.666666,10.835,22.784161,24.943884,38.023911,60.470001,22.753344,14.11,7.36,94.256531,33.549999,31.709999,52.277813,70.235794,22.798401,30.01,134.009995,25.152245,20.494743,132.699997,231.899994,22.318956,31.11622,2.159599,12.127999,43.965,760.820007,25.783276,40.682026,35.391064,28.488974,66.794708,18.940557,26.512798,39.369999,52.219288,33.607624,37.887936,33.474613,35.089218,11.964931,22.66,35.040287,31.89226,13.180386,48.609756,25.452223,192.733337,38.48,10.289548,16.929768,50.830002,90.32,135.259995,23.965,11.448571,21.92,14.11,41.110001,81.807335,28.341791,31.803104,105.5,302.727722,88.18,29.014111,301.295685,29.16708,58.760578,19.02317,58.130001,23.667339,50.187923,6.59,19.77,11.67,34.700001,17.5725,53.403561,15.38,67.07,9.672527,72.889999,44.529999,72.416931,11.871837,30.28264,40.248661,74.139999,28.571526,13.205,2723.679932,1397.910034,13213.62988
548,5/1/12,15.753261,22.26,10.47,22.530128,24.999031,38.498421,61.02,22.307203,13.86,7.59,96.789787,33.77,32.099998,52.665936,69.272026,22.735497,30.49,131.830002,25.27939,20.494743,133.479996,230.039993,22.75119,32.102379,2.130932,12.071501,44.395,755.169983,25.710621,40.382122,35.415199,28.933674,68.113274,19.017422,26.504519,40.73,51.907635,35.208794,38.081131,33.538826,35.259426,12.17662,22.59,35.542267,31.520987,13.288953,47.835178,25.544201,196.093338,38.450001,10.177983,16.818336,51.025002,91.730003,134.380005,24.1,11.622857,21.91,13.86,41.369999,81.627861,28.552479,31.852076,105.599998,302.517517,89.080002,28.732744,301.086456,29.150162,58.413532,19.356003,58.209999,23.606228,50.038528,6.68,19.74,11.68,34.939999,17.6875,53.661507,15.54,67.949997,9.578254,72.720001,45.919998,72.1875,11.595369,29.558437,41.087284,76.050003,28.458429,13.22,2726.919922,1405.819946,13279.32031
549,5/2/12,15.64288,22.889999,10.255,22.722843,25.081755,38.315903,62.240002,22.407196,13.58,7.63,95.104202,33.759998,32.43,52.935265,69.009163,22.701197,30.35,135.160004,25.393375,20.381136,134.100006,230.25,22.931942,32.495251,2.150043,12.090334,44.490002,761.059998,25.904362,40.009094,35.154587,29.577566,68.066467,19.207558,26.330631,40.16,52.080791,34.005745,37.538704,33.30122,35.357967,11.826874,22.99,35.847042,31.97394,13.210785,48.838158,25.590189,195.386673,38.360001,10.135073,16.987551,51.939999,92.260002,137.309998,24.129999,11.747143,21.66,13.58,41.389999,81.69519,28.537962,31.811268,106.709999,303.933929,91.330002,28.261026,302.496185,29.420856,58.810154,19.245058,58.529999,23.483992,50.510292,6.82,19.790001,11.61,36.130001,17.4575,54.020779,15.87,68.540001,9.672527,71.5,46.509998,72.66494,11.465267,29.408617,41.186527,79.43,28.208023,13.29,2734.77002,1402.310059,13268.57031
550,5/3/12,15.548264,22.356667,10.035,22.508226,24.033998,37.576782,62.349998,21.707212,13.65,7.41,91.606369,33.32,32.310001,52.998623,67.097549,22.63829,30.120001,134.259995,24.836582,20.381136,133.110001,229.449997,22.607395,31.460979,2.11182,11.920844,44.369999,749.72998,25.339293,39.840878,34.309982,29.512714,66.654266,18.523886,26.297516,38.919998,51.864353,33.304688,36.959129,32.633408,35.241505,11.624392,22.530001,35.936668,31.17942,13.184726,48.500519,25.656618,192.789993,38.110001,9.894787,16.665628,51.689999,90.989998,133.919998,24.145,10.852858,21.57,13.65,41.330002,81.740051,28.203753,31.166723,105.889999,305.815826,90.849998,28.004492,304.369141,28.21966,58.595322,19.168253,56.830002,23.399956,49.967754,6.47,19.450001,11.46,36.740002,17.2675,53.790482,15.67,62.220001,10.096761,70.510002,45.830002,72.149063,11.221325,28.917501,40.72504,80.300003,28.02223,13.19,2704.590088,1391.569946,13206.58984
551,5/4/12,15.075194,22.246666,9.955,22.017683,23.500931,36.719044,61.57,21.191839,13.41,7.18,90.476151,32.610001,31.48,52.198612,66.420502,22.443871,29.67,130.970001,24.3587,20.434158,130.020004,223.990005,22.084955,31.17235,2.064041,11.63836,43.584999,736.070007,24.693499,39.175266,33.619831,28.92441,64.641296,17.917074,25.65167,37.459999,51.75182,33.252743,36.112049,32.016968,35.107136,11.283851,22.379999,35.210587,30.503702,12.78953,48.689198,25.436893,188.386673,37.41,9.68024,16.277672,50.935001,87.279999,131.399994,23.93,10.448571,22.280001,13.41,40.720001,81.403488,27.993057,30.595606,104.300003,298.783783,87.489998,27.847254,297.370392,26.756231,57.65329,18.903683,55.169998,23.098873,48.678276,6.55,19.139999,11.2,35.790001,16.877501,52.417839,15.12,62.41,10.087333,70.510002,44.919998,70.094284,10.814755,28.351469,39.936047,77.699997,27.295221,13.105,2637.919922,1369.099976,13038.26953
552,5/7/12,15.043654,22.52,10,21.855627,23.206827,36.61866,61.82,21.107229,13.44,7.18,87.329048,32.52,31.6,52.768932,66.229355,22.449583,29.48,132.509995,24.398279,20.396286,127.970001,225.160004,21.974133,31.388813,2.073597,11.572445,44.450001,737.650024,24.709644,39.175266,27.171923,28.831766,64.71151,17.730984,25.378426,37.200001,52.011524,32.880596,36.550449,31.933485,35.214634,11.477131,22.48,35.219555,30.481428,12.867702,48.47073,25.472662,188,58.119999,9.603004,16.537687,51.424999,86.389999,130.289993,23.91,10.492857,23.59,13.44,40.84,81.493233,27.746029,30.546661,104.120003,304.079071,86.059998,27.78105,302.640625,26.477077,57.521069,18.767138,55.459999,23.013947,48.686138,6.5,19.200001,11.08,36.650002,16.764999,52.12307,15.13,61.91,10.464431,70.5,45.950001,70.618835,10.863544,28.234936,40.392567,77.279999,27.028646,13.145,2639.280029,1369.579956,13008.53027
553,5/8/12,14.751929,21.83,9.935,21.662912,22.673756,36.573044,64.970001,21.014915,13.41,7.03,85.731178,32.669998,31.459999,52.689709,65.823158,22.398136,29.309999,132.929993,23.830982,20.668947,127.309998,223.899994,21.665422,31.380802,2.04493,11.676023,44.549999,716.200012,24.72579,39.270359,29.102434,28.248085,63.642616,17.735025,25.254229,36.610001,49.855927,32.724796,36.156635,32.042645,35.205677,11.467927,22.59,34.798244,30.525984,12.767817,48.649483,25.493101,185.666672,64.160004,9.577262,16.587215,50.799999,85.75,130.929993,24.004999,10.398571,23.9,13.41,40.689999,80.887428,27.724251,30.554819,102.290001,306.701691,85,28.211388,305.250854,26.688557,58.421776,18.767138,55.400002,23.230108,49.275841,6.24,19.030001,11.15,37.459999,16.635,51.846687,14.48,61.16,10.389011,69.309998,45.27,70.457634,10.66839,28.143375,40.397533,74.93,26.414726,13.24,2629.870117,1363.719971,12932.08984
