Date,Open,High,Low,Close,Adj Close,Volume
2010-07-22,26.780001,27.145000,26.635000,27.049999,26.110138,6804200
2010-07-23,26.920000,27.690001,26.785000,27.670000,26.708599,8706000
2010-07-26,27.719999,27.834999,27.424999,27.655001,26.694122,5142600
2010-07-27,27.844999,28.040001,27.205000,27.365000,26.414198,5871800
2010-07-28,27.260000,27.480000,27.049999,27.165001,26.221151,3328200
2010-07-29,27.365000,27.620001,26.580000,26.969999,26.032921,6236400
2010-07-30,26.580000,27.469999,26.580000,27.280001,26.332155,5518000
2010-08-02,27.754999,27.955000,27.344999,27.709999,26.747208,8139600
2010-08-03,30.930000,31.969999,29.924999,30.309999,29.256874,22193400
2010-08-04,30.295000,30.875000,30.235001,30.785000,29.715368,6842600
2010-08-05,30.250000,30.635000,30.160000,30.500000,29.440275,6819200
2010-08-06,30.030001,30.500000,29.770000,30.465000,29.406487,6656800
2010-08-09,30.530001,30.745001,30.299999,30.635000,29.570578,5618800
2010-08-10,30.195000,30.750000,30.065001,30.590000,29.527147,4996800
2010-08-11,29.905001,30.000000,29.405001,29.645000,28.614975,5516400
2010-08-12,29.100000,29.610001,28.799999,29.469999,28.446058,6211600
2010-08-13,29.254999,29.440001,29.059999,29.139999,28.127522,4125800
2010-08-16,28.990000,29.379999,28.775000,29.245001,28.228878,3293400
2010-08-17,29.400000,30.165001,29.315001,29.930000,28.890078,5732400
2010-08-18,29.785000,30.375000,29.735001,29.990000,28.947990,5811800
2010-08-19,29.790001,30.025000,29.389999,29.535000,28.508804,5002800
2010-08-20,29.459999,29.855000,29.270000,29.805000,28.769419,5994800
2010-08-23,29.965000,30.115000,29.459999,29.530001,28.503975,4427800
2010-08-24,29.230000,29.285000,28.844999,29.105000,28.093739,5883600
2010-08-25,28.764999,29.215000,28.635000,29.090000,28.079264,5547600
2010-08-26,29.230000,29.240000,28.725000,28.760000,27.760731,4978000
2010-08-27,29.010000,29.334999,28.275000,29.295000,28.277140,5390400
2010-08-30,29.155001,29.400000,28.750000,28.750000,27.751076,3615200
2010-08-31,28.575001,29.000000,28.290001,28.805000,27.804161,5323400
2010-09-01,29.320000,30.049999,29.285000,29.879999,28.841812,5320600
2010-09-02,29.780001,30.475000,29.705000,30.459999,29.401659,5236000
2010-09-03,30.590000,31.200001,30.590000,31.184999,30.101469,6714800
2010-09-07,31.075001,31.330000,31.014999,31.115000,30.033899,5502200
2010-09-08,31.230000,31.940001,31.105000,31.629999,30.531010,5513000
2010-09-09,31.950001,31.985001,30.635000,30.870001,29.797415,8483200
2010-09-10,30.990000,31.299999,30.860001,31.280001,30.193172,4330600
2010-09-13,31.600000,32.215000,31.600000,31.945000,30.835066,5058600
2010-09-14,31.920000,32.250000,31.840000,32.110001,30.994335,4361600
2010-09-15,31.900000,31.995001,30.985001,31.709999,30.608229,9022400
2010-09-16,31.725000,31.780001,31.475000,31.764999,30.661316,4020000
2010-09-17,31.889999,32.075001,31.764999,32.055000,30.941244,6283600
2010-09-20,32.240002,32.314999,31.549999,32.095001,30.979853,8772200
2010-09-21,32.075001,32.125000,31.469999,31.745001,30.642017,6802000
2010-09-22,31.610001,31.870001,31.020000,31.215000,30.130428,6659800
2010-09-23,31.030001,31.785000,31.000000,31.565001,30.468264,7073200
2010-09-24,32.049999,32.275002,31.920000,32.110001,30.994335,4722400
2010-09-27,32.095001,32.139999,31.809999,31.920000,30.810934,3499200
2010-09-28,32.125000,32.674999,31.730000,32.584999,31.452831,5978000
2010-09-29,32.419998,32.680000,32.165001,32.380001,31.254955,4566600
2010-09-30,32.625000,32.875000,31.965000,32.235001,31.114986,4326200
2010-10-01,32.634998,33.535000,32.549999,32.900002,31.756886,6752200
2010-10-04,32.950001,32.970001,32.020000,32.325001,31.201866,3762200
2010-10-05,32.584999,33.084999,32.549999,32.970001,31.824457,6121400
2010-10-06,32.860001,32.959999,32.125000,32.345001,31.221167,4920800
2010-10-07,32.445000,32.485001,31.930000,32.150002,31.032946,4027400
2010-10-08,32.244999,32.305000,31.735001,32.099998,30.984682,4890400
2010-10-11,32.310001,32.875000,31.730000,31.809999,30.704754,6598600
2010-10-12,31.805000,32.470001,31.334999,32.415001,31.288736,5711400
2010-10-13,32.619999,33.049999,32.570000,32.700001,31.563829,5436000
2010-10-14,32.645000,32.799999,32.415001,32.494999,31.365950,4377200
2010-10-15,32.744999,33.389999,32.665001,33.275002,32.118855,9965200
2010-10-18,33.330002,33.375000,33.035000,33.244999,32.089890,5064200
2010-10-19,32.860001,32.980000,32.250000,32.514999,31.385252,4162800
2010-10-20,32.639999,33.209999,32.599998,33.064999,31.916147,3669800
2010-10-21,33.400002,34.145000,33.205002,33.540001,32.374645,6183600
2010-10-22,33.549999,34.125000,33.380001,33.980000,32.799358,3424400
2010-10-25,34.299999,34.435001,33.570000,33.630001,32.461514,4186400
2010-10-26,33.450001,33.904999,33.154999,33.450001,32.287781,3887600
2010-10-27,33.209999,33.395000,32.764999,33.005001,31.858232,7035200
2010-10-28,33.544998,33.689999,32.775002,33.590000,32.422909,5708600
2010-10-29,33.514999,33.514999,32.590000,32.595001,31.462486,7914600
2010-11-01,33.445000,33.450001,30.934999,32.520000,31.390089,14457200
2010-11-02,32.935001,33.044998,32.310001,32.775002,31.636225,4906800
2010-11-03,32.900002,32.904999,31.850000,32.130001,31.013638,6605400
2010-11-04,32.340000,32.480000,31.975000,32.139999,31.023287,6854600
2010-11-05,32.174999,32.250000,31.555000,31.680000,30.579273,5696400
2010-11-08,31.490000,31.610001,31.299999,31.495001,30.400700,5341400
2010-11-09,31.625000,32.299999,31.500000,31.725000,30.622711,6102600
2010-11-10,31.639999,32.025002,31.370001,31.790001,30.685450,6373400
2010-11-11,31.395000,31.985001,31.219999,31.895000,30.786802,4896800
2010-11-12,31.594999,31.834999,31.049999,31.615000,30.516531,4289200
2010-11-15,31.705000,32.025002,31.590000,31.709999,30.608229,4507800
2010-11-16,31.275000,31.530001,30.629999,30.875000,29.802242,6084000
2010-11-17,30.815001,31.450001,30.754999,31.389999,30.299345,5980800
2010-11-18,31.844999,32.685001,31.740000,32.334999,31.211514,7773400
2010-11-19,32.369999,32.755001,32.180000,32.619999,31.486610,6187200
2010-11-22,32.360001,33.025002,32.250000,32.990002,31.843758,4420200
2010-11-23,32.560001,32.764999,32.264999,32.674999,31.539698,5183200
2010-11-24,32.855000,33.075001,32.724998,33.060001,31.911322,3734200
2010-11-26,32.840000,33.299999,32.695000,33.125000,31.974066,1661600
2010-11-29,32.895000,32.939999,32.345001,32.814999,31.674833,3970600
2010-11-30,32.369999,32.654999,32.334999,32.490002,31.361128,3731800
2010-12-01,32.825001,33.474998,32.825001,33.445000,32.282944,4308000
2010-12-02,33.500000,34.825001,33.400002,34.660000,33.455734,7400400
2010-12-03,34.549999,34.849998,34.375000,34.654999,33.450905,4833000
2010-12-06,35.110001,35.645000,34.785000,34.900002,33.687386,6031600
2010-12-07,35.355000,35.500000,34.500000,34.590000,33.388165,4010800
2010-12-08,34.724998,34.994999,34.625000,34.955002,33.740486,2618400
2010-12-09,35.055000,35.369999,35.025002,35.294998,34.068668,3306400
2010-12-10,35.314999,35.375000,35.000000,35.154999,33.933529,3273600
2010-12-13,35.404999,35.500000,35.005001,35.139999,33.919052,3813000
2010-12-14,35.154999,35.285000,34.724998,34.840000,33.629482,4175000
2010-12-15,34.830002,35.000000,34.480000,34.619999,33.417118,4924600
2010-12-16,34.625000,35.279999,34.520000,35.205002,33.981796,4612200
2010-12-17,35.520000,36.325001,35.375000,36.200001,34.942226,11690200
2010-12-20,36.575001,36.650002,35.915001,36.150002,34.893963,5238800
2010-12-21,36.365002,36.494999,36.115002,36.424999,35.159409,3452000
2010-12-22,36.544998,36.590000,36.340000,36.410000,35.144920,2506400
2010-12-23,36.305000,36.450001,36.220001,36.415001,35.149761,1831000
2010-12-27,36.365002,36.730000,36.055000,36.544998,35.275238,1384400
2010-12-28,36.525002,36.730000,36.430000,36.575001,35.304199,1931800
2010-12-29,36.549999,37.255001,36.509998,37.080002,35.791653,2831000
2010-12-30,37.064999,37.395000,36.880001,36.919998,35.637203,2432200
2010-12-31,36.880001,36.990002,36.599998,36.645000,35.371758,2594200
2011-01-03,37.070000,37.930000,37.060001,37.680000,36.370800,5809800
2011-01-04,37.810001,37.810001,36.790001,37.080002,35.791653,6062200
2011-01-05,36.935001,38.099998,36.935001,38.095001,36.771385,4636400
2011-01-06,38.119999,38.180000,37.549999,37.755001,36.443192,4410200
2011-01-07,37.494999,37.759998,37.180000,37.544998,36.240494,4295000
2011-01-10,37.549999,37.830002,37.310001,37.669998,36.361149,3674800
2011-01-11,37.744999,37.849998,37.540001,37.755001,36.443192,3853800
2011-01-12,38.099998,38.150002,37.500000,37.619999,36.312889,3950400
2011-01-13,37.380001,37.674999,36.770000,37.294998,35.999180,6447200
2011-01-14,37.250000,37.564999,37.174999,37.505001,36.201878,4769600
2011-01-18,37.660000,38.224998,37.639999,37.755001,36.443192,4725400
2011-01-19,37.750000,37.750000,36.889999,37.275002,35.979877,4296200
2011-01-20,37.055000,37.340000,36.625000,36.805000,35.526203,4190200
2011-01-21,36.959999,37.270000,36.439999,36.525002,35.255932,4613000
2011-01-24,36.564999,37.290001,36.564999,37.134998,35.844734,4015400
2011-01-25,36.880001,36.895000,36.285000,36.674999,35.400719,2941200
2011-01-26,36.625000,36.834999,36.430000,36.610001,35.337971,6075800
2011-01-27,36.615002,36.735001,36.500000,36.584999,35.313843,3460600
2011-01-28,36.665001,36.724998,35.325001,35.814999,34.570602,4453600
2011-01-31,35.974998,36.820000,35.865002,36.474998,35.207661,3943400
2011-02-01,36.680000,37.750000,36.654999,37.674999,36.365978,5812600
2011-02-02,37.525002,38.080002,37.494999,38.080002,36.756905,5101400
2011-02-03,38.000000,38.244999,37.375000,37.439999,36.139137,6007400
2011-02-04,37.549999,37.799999,37.005001,37.709999,36.399754,6815000
2011-02-07,37.009998,38.220001,36.814999,37.360001,36.061924,8263000
2011-02-08,37.535000,38.540001,36.974998,38.365002,37.032001,6074400
2011-02-09,38.105000,38.209999,37.009998,37.110001,35.820610,5469400
2011-02-10,36.875000,37.689999,36.799999,37.674999,36.365978,3931200
2011-02-11,37.544998,37.770000,37.169998,37.750000,36.438366,3186600
2011-02-14,37.669998,38.200001,37.660000,38.189999,36.863079,3188000
2011-02-15,38.020000,38.439999,37.945000,38.250000,36.920998,4024000
2011-02-16,38.320000,38.439999,38.014999,38.320000,36.988567,3352000
2011-02-17,37.994999,38.630001,37.985001,38.439999,37.104389,2730600
2011-02-18,38.455002,38.869999,38.195000,38.865002,37.514622,5272400
2011-02-22,38.330002,38.520000,37.730000,37.775002,36.462502,5366600
2011-02-23,37.520000,37.615002,36.625000,36.955002,35.670994,6523200
2011-02-24,36.959999,37.544998,36.860001,37.465000,36.163265,5798600
2011-02-25,37.599998,38.299999,37.500000,38.255001,36.925827,3736600
2011-02-28,38.459999,38.555000,37.825001,38.435001,37.099567,4183400
2011-03-01,38.525002,38.625000,37.195000,37.244999,35.950912,5517600
2011-03-02,37.180000,37.785000,36.990002,37.285000,35.989525,4552600
2011-03-03,37.525002,38.599998,37.450001,38.419998,37.085087,4101200
2011-03-04,38.465000,38.490002,37.685001,38.160000,36.834122,3165000
2011-03-07,38.365002,38.404999,37.685001,37.955002,36.636253,4728200
2011-03-08,37.889999,38.980000,37.830002,38.895000,37.543587,4677800
2011-03-09,38.669998,39.345001,38.625000,39.205002,37.842819,7330200
2011-03-10,38.689999,38.880001,38.005001,38.055000,36.732769,6965600
2011-03-11,38.025002,38.345001,37.450001,38.185001,36.858253,4482000
2011-03-14,37.820000,38.150002,37.395000,37.685001,36.375626,2490200
2011-03-15,36.334999,37.240002,35.264999,37.000000,35.714436,5153000
2011-03-16,36.810001,37.110001,36.189999,36.465000,35.198017,4661400
2011-03-17,37.084999,37.435001,36.599998,37.349998,36.052273,4179800
2011-03-18,37.775002,37.820000,36.865002,37.095001,35.806126,6421800
2011-03-21,37.544998,37.904999,37.389999,37.805000,36.491455,3638800
2011-03-22,37.799999,38.720001,37.724998,38.435001,37.099567,5288000
2011-03-23,38.435001,38.584999,37.750000,38.435001,37.099567,3457800
2011-03-24,38.750000,39.904999,38.590000,39.895000,38.508842,5271200
2011-03-25,40.224998,40.584999,40.014999,40.014999,38.624664,6473200
2011-03-28,40.154999,40.224998,39.755001,39.785000,38.402664,3877600
2011-03-29,39.779999,40.465000,39.575001,40.465000,39.059040,3012600
2011-03-30,40.764999,40.889999,40.564999,40.825001,39.406528,3016200
2011-03-31,40.755001,40.924999,40.610001,40.700001,39.285877,3205200
2011-04-01,40.915001,41.430000,40.650002,41.205002,39.773335,3482800
2011-04-04,41.279999,41.380001,40.930000,41.174999,39.744366,2722600
2011-04-05,41.064999,41.294998,40.880001,41.005001,39.580276,3696800
2011-04-06,41.360001,41.360001,40.305000,40.695000,39.281048,3178400
2011-04-07,40.590000,40.904999,40.209999,40.404999,39.001122,2872000
2011-04-08,40.555000,40.580002,39.790001,40.130001,38.735683,3000400
2011-04-11,40.349998,40.564999,40.020000,40.250000,38.851509,2843000
2011-04-12,40.044998,40.290001,39.724998,39.959999,38.571579,3334400
2011-04-13,40.294998,40.380001,39.845001,40.125000,38.730854,2984800
2011-04-14,39.755001,40.514999,39.660000,40.389999,38.986641,3740200
2011-04-15,39.485001,39.755001,39.009998,39.360001,37.992432,12208000
2011-04-18,38.875000,39.009998,38.384998,38.985001,37.630463,5146800
2011-04-19,38.935001,39.654999,38.930000,39.639999,38.262703,3364200
2011-04-20,40.485001,41.029999,40.230000,41.020000,39.594753,3936400
2011-04-21,41.009998,41.465000,40.955002,41.235001,39.802280,3484600
2011-04-25,41.450001,41.450001,40.564999,40.915001,39.493408,3235400
2011-04-26,41.055000,41.150002,40.674999,40.974998,39.551315,5000000
2011-04-27,41.070000,41.070000,40.470001,40.895000,39.474094,4525000
2011-04-28,40.785000,41.275002,40.520000,40.720001,39.305176,2800000
2011-04-29,40.544998,41.615002,40.450001,41.450001,40.009811,6076000
2011-05-02,41.724998,41.740002,41.025002,41.105000,39.676800,4608400
2011-05-03,39.084999,39.130001,36.785000,38.759998,37.413273,28605200
2011-05-04,38.735001,39.244999,38.150002,38.634998,37.292614,7479200
2011-05-05,38.505001,39.020000,38.099998,38.259998,36.930649,6200000
2011-05-06,38.830002,39.145000,38.154999,38.384998,37.051308,6824000
2011-05-09,38.380001,39.000000,38.325001,38.709999,37.365013,2832200
2011-05-10,38.904999,39.264999,38.650002,39.230000,37.866943,3389800
2011-05-11,39.369999,39.375000,37.970001,38.375000,37.041653,4200000
2011-05-12,38.244999,39.020000,38.060001,39.005001,37.649761,4000000
2011-05-13,38.915001,38.939999,38.235001,38.235001,36.906517,3243400
2011-05-16,37.849998,38.110001,36.799999,36.875000,35.593777,6311200
2011-05-17,36.564999,36.950001,36.195000,36.860001,35.579296,6647400
2011-05-18,36.759998,36.900002,36.200001,36.685001,35.410370,6788800
2011-05-19,36.869999,36.974998,36.514999,36.845001,35.564812,5809600
2011-05-20,36.759998,37.330002,36.700001,37.025002,35.738560,4291000
2011-05-23,36.314999,36.435001,35.845001,36.095001,34.840874,6612000
2011-05-24,36.180000,36.445000,36.084999,36.340000,35.077358,3868200
2011-05-25,36.279999,37.049999,36.035000,36.875000,35.593777,4510600
2011-05-26,37.195000,37.814999,37.014999,37.625000,36.317711,6665400
2011-05-27,37.540001,37.805000,37.250000,37.384998,36.086056,3314600
2011-05-31,37.700001,38.180000,37.625000,38.020000,36.698986,4464200
2011-06-01,37.889999,38.180000,37.185001,37.205002,35.912304,4169800
2011-06-02,37.485001,37.810001,37.189999,37.680000,36.370800,5365800
2011-06-03,37.160000,37.490002,36.900002,36.904999,35.622726,4211600
2011-06-06,36.860001,37.419998,36.779999,37.105000,35.815777,5188800
2011-06-07,37.200001,37.514999,37.090000,37.119999,35.830254,3276600
2011-06-08,36.955002,37.029999,36.334999,36.415001,35.149761,3903200
2011-06-09,36.485001,37.044998,36.400002,36.794998,35.516544,3281600
2011-06-10,36.705002,36.750000,36.325001,36.500000,35.231800,3836400
2011-06-13,36.490002,36.730000,35.345001,35.355000,34.126575,7871200
2011-06-14,35.645000,35.720001,34.369999,35.270000,34.044537,12476600
2011-06-15,34.915001,35.020000,33.779999,33.799999,32.625610,11679800
2011-06-16,33.799999,34.055000,32.200001,32.770000,31.631392,14779000
2011-06-17,33.275002,34.474998,33.174999,33.825001,32.649746,15219800
2011-06-20,33.345001,34.005001,33.325001,33.955002,32.775219,5786400
2011-06-21,34.035000,36.060001,34.029999,36.029999,34.778133,11381000
2011-06-22,35.910000,36.419998,35.584999,35.830002,34.585087,6509000
2011-06-23,35.375000,36.119999,35.064999,36.049999,34.797432,5389800
2011-06-24,36.095001,37.395000,35.465000,35.570000,34.334110,7237800
2011-06-27,35.509998,36.130001,35.294998,35.939999,34.691250,4786600
2011-06-28,36.105000,36.700001,35.980000,36.424999,35.159409,6217400
2011-06-29,36.814999,36.924999,36.270000,36.540001,35.270412,4052400
2011-06-30,36.720001,37.064999,36.564999,36.669998,35.395897,4638400
2011-07-01,36.740002,37.430000,36.560001,37.400002,36.100525,4333400
2011-07-05,37.270000,37.855000,37.169998,37.834999,36.520412,4032000
2011-07-06,37.799999,38.055000,37.770000,38.000000,36.679684,3719600
2011-07-07,38.334999,38.855000,38.330002,38.810001,37.461544,4591800
2011-07-08,38.435001,38.805000,37.764999,38.189999,36.863079,4346400
2011-07-11,37.799999,38.105000,37.180000,37.380001,36.081223,3550000
2011-07-12,36.689999,37.040001,36.345001,36.770000,35.492420,6206000
2011-07-13,37.060001,37.599998,36.830002,37.009998,35.724079,4311000
2011-07-14,37.310001,37.785000,36.404999,36.490002,35.222153,4444000
2011-07-15,36.779999,37.080002,36.555000,37.029999,35.743378,4534800
2011-07-18,36.849998,36.855000,35.990002,36.180000,34.922916,3179200
2011-07-19,36.610001,37.310001,36.599998,37.230000,35.936428,3161800
2011-07-20,37.130001,37.185001,36.480000,36.520000,35.251095,3343800
2011-07-21,36.665001,37.174999,36.415001,36.724998,35.448994,3841200
2011-07-22,36.785000,37.080002,36.610001,36.884998,35.603420,2646400
2011-07-25,36.544998,37.264999,36.505001,37.160000,35.868866,3542400
2011-07-26,37.160000,37.185001,36.544998,36.860001,35.579296,4247600
2011-07-27,36.549999,36.590000,34.610001,34.939999,33.725998,7058200
2011-07-28,34.965000,35.380001,34.750000,34.884998,33.672913,4883000
2011-07-29,34.505001,35.049999,34.189999,34.935001,33.721180,5853600
2011-08-01,35.250000,35.825001,34.735001,35.349998,34.121754,8041400
2011-08-02,36.355000,37.244999,35.145000,35.185001,33.962486,13047200
2011-08-03,35.384998,36.535000,35.384998,36.355000,35.091835,8725200
2011-08-04,35.695000,35.945000,34.369999,34.395000,33.199944,8866600
2011-08-05,34.674999,35.049999,32.950001,33.970001,32.789703,10671000
2011-08-08,32.785000,33.485001,30.775000,30.790001,29.720196,11750800
2011-08-09,31.475000,32.435001,29.850000,32.430000,31.303211,12854000
2011-08-10,31.709999,31.995001,30.280001,30.415001,29.358225,10535600
2011-08-11,30.535000,31.820000,30.535000,31.495001,30.400700,9990600
2011-08-12,31.635000,32.465000,31.049999,32.299999,31.177731,6508800
2011-08-15,32.154999,32.455002,31.340000,31.965000,30.854368,7357800
2011-08-16,31.615000,31.690001,30.809999,31.365000,30.275217,8876800
2011-08-17,31.480000,31.639999,30.809999,31.155001,30.072515,6514000
2011-08-18,30.014999,30.180000,26.965000,27.230000,26.283886,20362000
2011-08-19,26.799999,28.605000,26.770000,27.504999,26.549332,15848600
2011-08-22,28.285000,29.285000,28.000000,28.235001,27.253967,12147600
2011-08-23,28.305000,29.885000,28.190001,29.860001,28.822508,7860600
2011-08-24,29.709999,30.500000,29.400000,30.209999,29.160345,7850200
2011-08-25,30.135000,30.594999,29.230000,29.600000,28.571543,7423600
2011-08-26,29.510000,30.674999,29.055000,30.420000,29.363052,8486000
2011-08-29,30.825001,31.530001,30.610001,31.530001,30.434481,5089000
2011-08-30,31.365000,31.615000,30.875000,31.400000,30.309000,4605000
2011-08-31,31.445000,31.889999,31.424999,31.725000,30.622711,5994000
2011-09-01,32.235001,32.395000,31.424999,31.555000,30.458614,7471000
2011-09-02,30.945000,31.240000,30.450001,30.549999,29.488529,4820400
2011-09-06,29.645000,30.230000,29.075001,30.184999,29.136217,6657000
2011-09-07,30.750000,32.125000,30.555000,32.115002,30.999159,10611600
2011-09-08,31.930000,32.240002,30.635000,31.010000,29.932554,7570000
